# GimmeMotifs version 0.17.1
# Input: gimme.test/generated_background.gc.fa
# Motifs: gimme.test/combined.pfm
# Scoring: GC frequency normalized z-score
	GimmeMotifs_1	GimmeMotifs_2	GimmeMotifs_3	GimmeMotifs_4	GimmeMotifs_5	GimmeMotifs_6	GimmeMotifs_7	GimmeMotifs_8	GimmeMotifs_9	GimmeMotifs_10	GimmeMotifs_11
chr7:144002500-144002700	-0.544833	-0.474251	0.416234	0.026574	0.769228	0.389530	0.412785	0.076991	-0.373152	0.737426	0.307526
chr1:189169100-189169300	1.727835	0.867976	0.623614	-0.068254	0.662923	-1.837255	0.188939	-0.765314	1.140056	-0.666541	-1.574057
chr17:42999800-43000000	0.451267	-0.422694	-1.127504	-1.308174	-0.041824	-0.313939	0.361421	0.473339	-0.373152	-1.690451	-1.244493
chrX:13870100-13870300	-1.202144	0.091602	-1.273400	-0.088374	-0.287120	0.389530	-0.347811	-1.075958	0.960310	-0.447434	-1.079711
chr6:83137200-83137400	0.397219	-0.729232	0.302211	-0.313934	-1.115033	0.475748	-0.229018	1.478304	2.473518	2.813940	0.307526
chr15:29782300-29782500	1.034143	0.707172	0.659535	0.877144	0.439908	0.389530	0.590684	-0.894999	-1.706614	-0.038404	-0.022039
chr6:122212700-122212900	-0.188378	0.575517	-0.298928	1.867254	-1.104646	-0.833708	0.745119	-0.052043	-0.373152	-0.442743	1.365198
chr12:36142600-36142800	0.269011	0.522172	-1.197860	-0.266269	1.148104	0.250710	0.167407	0.079854	0.960310	0.291964	-0.186821
chr8:137080400-137080600	1.545579	-0.482574	-0.918137	0.422766	-1.513787	0.094800	1.248633	0.090055	-1.706614	-0.649259	-1.244493
chr12:40315300-40315500	-0.061499	0.283714	0.215566	-1.013103	-0.970027	0.179685	0.560797	-0.792443	-0.279717	-0.875907	0.481426
chr2:52728300-52728500	-0.445845	-0.171694	1.196399	0.065472	2.320048	0.250710	-0.136672	0.493360	0.960310	0.495136	1.365198
chr7:150804000-150804200	-1.139263	-0.945794	-1.600377	0.404758	0.790360	0.460873	-1.519116	0.780537	-0.193406	-1.604268	-1.244493
chr2:23963800-23964000	-0.281255	-1.088231	-0.993872	-1.359574	-0.924535	0.097015	-1.504516	-0.673188	-0.552898	-0.623155	1.365198
chr7:59316600-59316800	-0.894471	0.291177	1.138288	-0.059584	0.921887	0.431015	-0.111887	0.439036	-0.279717	-0.429252	0.481426
chr19:26007300-26007500	-0.077835	0.766702	-0.665772	-0.249204	1.148104	0.475748	-0.352880	0.286144	0.960310	0.685619	-2.466947
chr4:137422900-137423100	1.225232	-0.423897	0.838546	-0.564486	0.530429	0.097015	0.171137	2.107233	0.960310	-0.339144	2.752434
chr4:158992900-158993100	-2.042486	3.345059	1.962159	1.920181	2.623225	0.460873	1.072697	0.325122	-1.886360	1.113813	1.365198
chr7:67355800-67356000	-1.037554	-1.252949	-0.602806	-0.617263	0.850448	0.614568	-0.590880	0.432170	0.960310	1.418201	1.200416
chr2:124507700-124507900	-0.069002	0.337506	-0.235806	-0.228460	-0.655296	0.097015	0.466661	1.067727	0.960310	0.568444	-0.022039
chr6:9507000-9507200	-1.011055	-0.213693	-1.044403	-0.873578	2.405389	-1.274821	0.748481	1.225203	0.960310	-0.188705	-0.022039
chr8:140001000-140001200	-0.070074	0.017498	-0.134396	-0.354221	-0.426178	0.270005	-0.830275	-0.354398	-1.669978	-1.354001	0.646387
chr17:63240000-63240200	-0.359080	-1.406680	-0.989370	-0.594694	-0.330220	0.235835	-0.611229	-0.809313	-0.552898	-1.601109	-1.079711
chr4:158529600-158529800	0.265513	-0.869056	-0.550177	0.688210	0.243037	-0.313939	1.262856	-0.793972	2.473518	0.317689	1.365198
chr16:18048200-18048400	0.002711	-0.821604	-1.766031	-0.837746	0.940846	0.097015	-0.094654	-0.235031	-0.373152	0.538306	1.529980
chr14:23913500-23913700	-1.303853	-0.687440	-0.091370	-1.226333	-0.350180	-0.467635	-1.841326	0.697826	0.960310	0.767233	-1.079711
chr5:171319800-171320000	2.669887	0.263240	-0.838454	0.367244	0.662923	-1.197567	-1.638003	-0.915320	0.960310	-0.445561	0.142744
chr8:127960800-127961000	0.184967	2.024709	2.124278	-0.648089	0.412570	0.475748	1.290725	0.806695	2.473518	-1.394602	0.142744
chrY:9211200-9211400	0.002711	0.655064	-1.582264	-0.442736	-1.115033	0.460873	0.749917	-0.301116	-0.373152	-0.942373	-0.914928
chr6:51140200-51140400	1.473866	-0.018658	-0.846261	-0.669989	1.148104	0.235835	0.129844	-0.503611	-0.552898	1.392279	-1.244493
chr2:80534000-80534200	0.113254	0.816617	0.177508	-0.821175	0.875701	-0.044021	0.930973	-0.316203	2.473518	1.147642	0.307526
chr4:69267200-69267400	-0.183325	0.188972	-0.196984	0.725112	0.709276	0.576442	1.037241	0.118692	1.110544	0.285238	0.646387
chr18:48531100-48531300	1.617292	-0.304772	-0.491167	-1.057322	0.896665	0.322053	0.770459	1.053176	2.473518	0.959703	-1.079711
chr1:23498400-23498600	-2.153029	-0.804847	-0.905792	-1.123668	-0.898229	-0.467635	-1.187010	3.093178	0.960310	1.156280	-1.244493
chr14:17114100-17114300	0.260178	1.879389	0.957388	-0.462819	-0.382893	0.250710	0.184569	1.397595	-0.373152	0.892738	0.142744
chr1:87149400-87149600	-1.019888	-1.044897	0.549789	-0.692553	0.769228	0.322053	-1.402603	0.197463	-0.552898	-0.263798	-1.244493
chr5:102672900-102673100	0.908656	0.990481	-1.328551	-1.433298	0.748264	-0.269059	0.156342	-1.370365	-0.552898	1.522521	0.142744
chr1:222184400-222184600	3.309532	1.176778	1.781812	-0.260917	0.620827	0.322053	0.309891	0.090544	-0.552898	0.500068	0.307526
chr11:27754900-27755100	0.277844	2.842784	-0.255805	-0.192247	-1.125610	0.614568	0.234661	-0.981863	-0.552898	-1.223277	-1.079711
chr10:111994100-111994300	-1.459611	-1.369312	1.466139	-0.187940	0.982943	0.614568	-1.145848	2.891035	0.960310	0.503552	1.529980
chr11:94024700-94024900	-0.272422	-0.598744	-1.041849	-0.337403	-0.222743	-0.538977	0.089532	1.437327	-0.373152	-0.676676	-1.244493
chr4:14501500-14501700	0.011544	0.948021	-0.819777	0.101777	1.405640	0.475748	-0.195037	0.334675	1.140056	-0.904514	-0.186821
chr14:77832700-77832900	-0.643045	0.772649	-0.871466	0.702457	0.683887	0.235835	0.906881	0.903641	0.960310	-0.398772	1.365198
chr8:26973500-26973700	-0.272422	0.860349	-0.684069	-1.109788	-1.244555	0.475748	0.529894	-1.478313	-0.552898	0.178053	-1.079711
chr6:159135600-159135800	0.607024	-0.292521	-1.560901	0.894714	-0.063960	0.322053	0.390095	-0.085596	1.140056	0.008287	-0.022039
chr4:33331700-33331900	-0.272422	-1.193842	-0.961949	1.153534	0.349510	0.475748	-1.980220	1.906483	-0.373152	-0.224516	-0.022039
chr2:170087400-170087600	-1.170151	1.783184	-1.498696	1.640711	-1.361703	0.431015	-1.107450	-1.559037	-0.279717	0.449133	0.646387
chr2:16444400-16444600	0.460100	-0.666758	0.354105	-0.401546	-1.286651	0.389530	-1.001742	-0.015579	0.960310	0.262126	0.142744
chr4:77866600-77866800	-1.019888	0.472274	0.598524	-0.587690	-0.843315	0.322053	-1.697967	-0.186262	-0.373152	0.603983	0.142744
chr3:25834200-25834400	0.460100	1.043737	-0.368141	0.570174	-0.041824	0.097015	-1.107765	-0.353582	0.960310	2.572050	-1.079711
chr2:105809600-105809800	-1.082768	-0.961078	-1.186922	1.368432	-1.142371	0.475748	-1.236732	1.006695	-0.373152	-0.453751	-1.079711
chr5:106213700-106213900	0.113254	-0.210384	-0.956519	-0.193152	-0.843315	-0.692673	0.929346	-0.210071	0.960310	0.616455	1.365198
chr2:51289400-51289600	0.104421	0.023524	1.334916	-0.108194	0.572525	0.460873	-0.801250	0.519684	2.473518	-1.355609	0.142744
chr15:57633500-57633700	1.465033	0.464965	0.108867	-0.251575	0.439908	-1.683560	0.103982	0.760022	0.960310	1.241217	-1.244493
chr2:167098600-167098800	-0.006122	0.633287	0.639047	1.710008	-1.163334	0.475748	2.989708	-0.545914	0.960310	0.417818	-0.914928
chr1:206652600-206652800	0.984668	1.492926	-0.116992	-1.139977	0.317885	-0.773434	0.613108	-0.392756	0.904757	1.512510	-0.428829
chrX:43060300-43060500	-0.416954	2.826100	-0.892627	-1.154569	-1.146508	0.967363	1.295395	-0.898619	-0.409488	-0.640866	-0.251637
chr7:32525800-32526000	1.482699	0.497682	3.610782	2.618138	0.875701	0.475748	0.748587	-0.632167	-0.193406	-0.549610	-0.022039
chr19:47869300-47869500	-0.066735	0.123079	-0.722446	0.102998	0.498799	-0.156613	-0.520966	0.175089	-0.586644	0.429734	1.062879
chrX:56153200-56153400	-1.402816	0.480507	0.276618	-1.048677	-0.878382	-1.214865	0.148128	-0.268773	-0.409488	-0.683132	-0.074445
chr13:101825000-101825200	-1.505663	-0.754762	-0.032033	0.248700	-1.904769	0.418270	-1.504681	0.687718	-0.409488	-0.037375	-0.606020
chr2:64337300-64337500	-0.075221	-0.939784	-2.157551	-2.219259	0.635595	0.757871	-0.869842	-0.386311	-0.586644	-0.357429	-1.566153
chr2:178548100-178548300	0.915767	-0.698251	1.117076	-0.544406	-1.312076	0.627762	2.516360	-0.977359	-1.900889	-0.018067	2.554586
chr7:12353800-12354000	-0.874127	-0.184977	-0.082787	-0.410206	-0.219817	0.418270	-0.300158	1.685709	1.081912	-0.481630	0.885687
chr1:23004000-23004200	2.829104	-0.608128	-1.011279	-0.526552	-0.976964	0.757871	-0.741465	-0.919340	-0.409488	0.345088	-1.566153
chr1:51998300-51998500	-0.497702	-0.633445	-0.430426	0.000460	-1.110113	0.186331	-0.346771	0.302746	-0.409488	0.572197	-0.606020
chr20:29026500-29026700	-1.359374	-0.139463	-0.391004	-0.814154	-1.023563	0.525932	0.175315	0.617182	-0.409488	1.401799	-1.566153
chr9:75004000-75004200	-1.436762	0.000749	0.262582	0.086249	-0.146866	0.735424	0.979101	0.113039	0.904757	1.128550	1.062879
chr17:34391200-34391400	2.231514	0.566104	0.719322	0.013896	-1.285702	0.967363	0.831248	-0.669993	-0.409488	1.018459	-0.074445
chr19:53708100-53708300	-1.339041	0.045351	3.494450	0.435985	-0.528555	0.757871	-0.084970	1.242354	-0.409488	0.760922	-1.743344
chr12:97220400-97220600	0.907280	-0.534746	1.002388	-1.399382	-0.890748	-0.665772	1.029551	-0.437897	0.904757	-0.488764	-0.074445
chr1:204589700-204589900	3.995202	0.691531	1.431009	-0.001279	-0.548943	0.757871	-0.131654	-1.683693	-0.409488	-1.427717	1.240070
chr3:137197200-137197400	1.398662	1.763104	1.874230	0.039116	0.317885	-1.229471	1.302208	1.630684	-0.409488	0.678576	-0.074445
chr1:118660800-118661000	-1.273857	3.304288	0.018467	-0.000624	-0.564898	0.250710	1.034125	-0.308825	2.473518	0.041945	1.365198
chr7:157568000-157568200	-0.083708	0.726812	-0.270053	-0.883908	0.275309	0.186331	-0.304633	1.386468	-0.409488	-0.021893	-0.428829
chr18:25838700-25838900	-1.057723	-0.339700	-0.510053	-0.254731	-1.187120	-1.099509	2.191377	1.712258	0.904757	-0.549344	1.417262
chr7:73085400-73085600	-0.241844	0.499780	-1.759821	0.356032	2.593897	0.757871	0.268172	0.226162	0.904757	-0.679558	-0.251637
chr1:240696000-240696200	-1.310220	1.896606	-1.099152	-1.332745	-1.189131	0.967363	-0.564381	-1.565782	-0.409488	-0.733439	-1.566153
chr4:144350100-144350300	-1.488690	0.494981	1.214857	1.626413	-0.215723	0.757871	0.009392	-1.299952	-0.586644	0.769917	1.240070
chr12:9144800-9145000	1.240526	1.157593	0.316373	0.535131	0.663018	-1.005373	1.337021	-1.739846	-0.409488	0.981358	-0.074445
chr16:88139700-88139900	1.432609	0.882789	-1.675716	-0.995135	-1.033918	0.418270	-0.160689	0.376595	-0.586644	0.702943	-0.251637
chr1:219724100-219724300	0.441621	1.958498	-1.553790	1.721944	-0.271682	0.182989	0.997708	1.181969	0.904757	0.271900	-1.743344
chr18:48067000-48067200	-0.075221	0.057223	0.513796	1.643759	-1.089888	-0.643325	0.273155	-0.141309	-0.586644	0.841194	-0.251637
chr21:32106600-32106800	-0.506189	1.033610	-0.229021	-0.007490	0.883496	-2.161104	0.408292	-0.021644	-0.409488	-1.029012	-0.251637
chr3:91333400-91333600	1.249013	-1.178103	0.037519	0.058523	1.542180	0.757871	0.078764	-1.635828	-0.586644	0.769530	-0.428829
chr3:55004500-55004700	-0.618269	-1.801610	2.191813	1.604643	0.161873	-0.156613	0.147118	0.769149	-1.723734	0.033402	1.062879
chr9:16193200-16193400	1.269346	0.259307	0.787723	-0.154942	-1.522351	0.186331	-1.218740	2.061275	-1.900889	1.198167	-0.428829
chr1:227456700-227456900	0.634449	-1.955363	-0.502758	-0.326741	-0.050155	-3.415042	0.065430	0.021736	0.904757	1.599765	-0.251637
chr9:4302100-4302300	2.133793	-1.527363	-0.553114	-1.074557	0.717928	0.186331	-1.015564	-0.083741	0.904757	0.707050	-0.428829
chr10:49902800-49903000	-0.250331	0.407154	-0.767318	1.479837	0.796285	-1.218207	3.283479	1.354047	-1.900889	0.840764	1.062879
chr15:26393700-26393900	0.915767	2.567649	1.026594	-0.003304	-0.085888	-0.665772	0.530834	-0.144192	-0.586644	-0.779576	-0.251637
chr15:67313400-67313600	2.662481	0.234709	-1.372750	-1.476198	-1.229744	-0.156613	0.861576	-1.414440	-0.586644	1.108583	-1.566153
chr20:56998700-56998900	-1.224346	-0.217644	1.911568	0.075001	-1.033918	0.627762	0.136970	-1.291662	0.904757	0.448940	-1.566153
chr4:21859900-21860100	-0.181430	-0.340348	-0.692244	-0.278710	-0.956739	-1.218207	-0.258289	-0.437897	0.904757	-0.635578	-0.251637
chr18:49824900-49825100	-0.437287	0.359173	0.214356	-0.307817	2.681109	0.182989	0.936549	-0.680804	-0.232333	-0.832889	1.240070
chr7:75827800-75828000	0.082915	0.684398	0.736717	1.527297	-1.122145	0.757871	-1.137500	1.090319	-0.409488	-1.277169	1.240070
chr18:65356700-65356900	-0.127149	-0.210567	-0.067325	0.121248	0.528159	-0.433833	0.930569	1.052392	-0.586644	0.063782	1.062879
chr13:94385200-94385400	0.099888	-0.810698	0.494339	0.196550	-0.837109	-0.773434	0.611334	2.212071	0.904757	0.840764	-1.566153
chr4:84221800-84222000	-0.075221	1.404826	0.076062	1.080453	-0.271682	-0.156613	1.407149	1.507429	-0.409488	-0.199374	1.062879
chr7:124850400-124850600	2.495859	-0.680430	-1.100320	-1.384832	-0.064533	0.182989	-0.705386	-0.686490	-0.586644	1.987423	-0.251637
chr12:80731200-80731400	-0.075221	0.089059	0.395012	-0.934638	-1.064175	-0.156613	0.660154	-1.664291	0.904757	-0.503038	-1.388961
chr11:130796600-130796800	-2.284235	0.985341	0.259440	-1.138696	-1.361661	-0.991847	-0.167756	-0.461873	-1.723734	-0.542010	-0.428829
chr3:30742000-30742200	-1.232832	-0.001171	-0.540005	-0.133228	-0.976964	0.757871	0.461769	-0.481847	-0.409488	0.150458	-0.251637
chr8:116602500-116602700	1.151291	1.015973	0.416366	1.207740	-0.791171	0.418270	0.148337	1.676930	0.904757	0.298311	-0.074445
chr7:65130200-65130400	-0.830948	0.480539	0.851188	-0.385497	-1.229744	-0.643325	-0.726064	-1.613776	-0.586644	0.501987	-0.074445
chr12:49064600-49064800	1.142804	-0.726829	-0.236949	1.112468	0.796285	-0.026503	-1.119336	-0.193819	1.081912	1.561948	-0.428829
chr12:119180900-119181100	-0.868255	-0.351954	0.964601	-0.035928	0.861261	0.418270	0.056719	-1.046991	-0.586644	-2.122434	-0.428829
chr1:213630700-213630900	0.108375	1.203920	-0.075716	-0.341236	-0.358893	0.627762	0.161246	2.252911	-0.409488	-0.728673	1.240070
chr6:38825000-38825200	0.711837	-0.782230	0.560487	-0.153171	-1.033918	0.395823	0.079156	-0.103601	-0.586644	0.370009	2.731778
chr1:166382100-166382300	-1.390969	1.167376	-0.466062	-0.402320	-0.878382	0.525932	-1.327614	-1.291782	0.904757	-1.603299	-0.251637
chr7:5920300-5920500	-1.339041	-0.910182	-1.228089	-1.152957	-0.916127	0.757871	-0.504979	0.661605	-0.409488	-0.117843	1.062879
chr13:48196300-48196500	-1.198886	1.291530	0.774269	1.813836	-0.900618	-1.218207	0.926208	0.583626	-0.409488	0.840764	1.062879
chr3:57312300-57312500	1.142804	0.183053	0.519811	2.159949	0.697703	-0.026503	0.168986	-1.752170	0.904757	0.627948	-0.074445
chr17:63818400-63818600	0.728810	-0.143262	-0.924442	-1.423990	-1.022902	0.735424	-0.213681	-1.448943	-0.409488	1.403605	0.885687
chr11:110913600-110913800	0.062581	-0.865596	-1.575297	0.224720	0.662357	-1.099509	-0.495373	-1.088628	-0.409488	-1.255301	-0.251637
chrX:6190700-6190900	-0.058248	0.059471	2.051344	2.195817	-1.122308	-3.285079	-1.709392	-0.067806	0.904757	2.291842	-0.074445
chr12:98754100-98754300	-1.497177	-0.277898	-0.787678	2.637387	0.774947	-0.366104	0.335175	-0.617324	-0.232333	-0.523517	-0.074445
chr8:71625600-71625800	0.082915	-0.310439	1.136760	1.643759	-0.656379	-1.218207	0.678813	1.354047	-0.409488	0.820378	-0.428829
chrX:66238900-66239100	-0.428801	0.864471	0.453877	-0.028810	-0.096093	0.186331	1.104467	-0.229180	-0.586644	-0.544389	-0.251637
chr6:127270800-127271000	-0.179545	-0.289897	-0.836079	1.679642	-1.104646	-0.683709	-0.126438	-0.052043	-0.373152	0.321896	0.142744
chr10:62065400-62065600	-0.603910	-0.568896	-0.283914	-0.039592	0.883496	0.395823	0.508237	-1.463932	-0.586644	0.670446	-0.074445
chr1:110018600-110018800	-0.859768	1.507805	0.811784	0.873976	2.558164	-0.026503	1.136869	-0.766339	0.904757	0.899685	-0.251637
chr20:45970500-45970700	-1.224346	-0.450665	-0.236986	0.744385	0.883496	-0.366104	-1.463409	0.399613	-0.409488	1.318016	-1.566153
chr1:60950100-60950300	-1.436762	-0.669242	0.324663	1.648641	-1.099909	-2.013846	1.548875	0.247726	-0.409488	0.409470	-0.606020
chr7:14509700-14509900	-0.287638	-0.529399	-0.951117	0.140981	-0.916127	0.757871	-1.200903	-0.538653	-0.409488	0.599002	-0.251637
chr11:101777100-101777300	-1.305094	-0.431972	-0.224736	-1.356033	2.419357	0.525932	-0.203813	-0.299289	1.081912	0.363218	-0.251637
chr1:38387000-38387200	1.590745	2.253624	0.378876	2.825093	0.230674	0.395823	0.925814	-1.362353	-0.409488	-0.828717	-1.388961
chr13:43726300-43726500	-0.233358	-0.210567	2.619063	-1.440779	0.528159	-0.665772	0.604875	-0.875625	-0.409488	-0.366533	-0.251637
chr1:226272400-226272600	-1.232832	-0.945939	-0.484109	-0.818513	-0.064533	-1.218207	-1.851049	-0.121742	-0.409488	1.047338	-0.606020
chr14:65812600-65812800	0.108375	0.029456	-0.907827	-0.378993	0.836898	-0.665772	-1.401585	-0.437897	0.904757	-0.658156	-0.074445
chr5:173559500-173559700	0.258024	1.697366	-0.969755	-1.772575	0.959843	0.418270	0.229389	-0.070444	0.904757	0.617741	-0.074445
chr22:46146500-46146700	1.504870	-0.017860	-0.215609	0.497403	-1.059297	0.735424	1.022988	0.005055	0.904757	-0.342943	-0.251637
chr13:102308000-102308200	2.573247	-1.084199	-0.070882	-2.492958	-1.361661	0.525932	-0.382410	-0.228732	1.081912	1.769587	-0.251637
chr7:73757300-73757500	-0.241844	0.869285	0.521128	1.278501	0.796285	-0.643325	-1.046838	1.354047	-0.409488	0.433143	-0.251637
chr11:75294100-75294300	-0.664325	0.113591	-0.076609	-1.359225	0.058412	0.525932	-0.756413	-0.010984	-1.723734	0.828142	-0.428829
chr1:112344800-112345000	-1.207372	-0.514624	-0.944571	0.105554	0.539412	0.757871	-1.290209	0.632222	0.904757	0.710238	-1.566153
chr1:159310800-159311000	-1.313581	0.728462	0.298721	1.532588	-1.064175	-0.665772	-0.329452	1.402340	0.904757	0.273954	-0.251637
chr13:30316200-30316400	0.335412	0.787014	0.812227	0.033057	-1.099909	-0.366104	1.584335	-0.907297	0.904757	-0.047581	1.062879
chr1:64457500-64457700	0.197610	-1.212232	-1.570365	-1.839589	0.338110	0.757871	-1.061811	-1.207391	-0.409488	0.723896	-1.566153
chr14:101308800-101309000	1.013488	-0.233487	0.602345	-0.163480	0.077669	0.418270	0.987333	0.199342	-0.409488	0.710591	1.240070
chr22:22243000-22243200	-0.014807	-1.062417	-0.710415	-0.921609	0.400217	0.525932	-1.640543	0.144271	-0.409488	-1.373872	1.417262
chr5:126239600-126239800	-0.104042	-1.709343	-1.971792	0.178299	0.615371	-1.214865	-0.705874	0.367086	-1.900889	-0.364944	2.554586
chr1:221335900-221336100	0.099888	0.373334	0.435770	0.661331	0.708956	0.735424	-1.277626	0.818823	0.904757	1.018783	-1.743344
chr4:92273600-92273800	0.349557	1.819608	-1.150878	0.432208	0.567345	0.614568	0.804698	-1.421979	-0.552898	-2.329482	2.587652
chr19:58037200-58037400	-0.241844	1.966661	-1.798303	-1.089012	0.733437	0.967363	2.232297	-0.255872	0.904757	0.710303	-0.251637
chr3:148166500-148166700	-0.551982	-1.499136	1.390565	-0.397498	-1.125622	0.757871	-0.438652	0.402091	-0.586644	0.232113	-0.428829
chr8:122153700-122153900	0.967695	-0.680430	-0.883821	1.134336	0.528159	-0.665772	-0.443457	-0.465762	0.904757	-0.914667	-0.428829
chr15:26680300-26680500	-0.506189	0.953828	0.150056	0.029897	-0.779324	-0.665772	-0.080919	-0.224899	-0.586644	0.906809	-0.428829
chr18:49318400-49318600	-0.181430	-0.627560	0.260610	1.253479	-0.714164	-0.759908	0.273871	1.017033	-0.409488	-0.353754	1.062879
chr22:40539300-40539500	-0.787506	0.513045	-0.631984	1.553607	-1.089888	0.418270	-0.468656	-0.141309	-0.409488	-0.829656	-0.251637
chrX:45753700-45753900	0.099888	0.494670	0.555651	-0.937433	-0.347640	0.418270	2.411517	1.001377	0.904757	-1.047521	0.885687
chr1:150334900-150335100	-0.454261	0.020058	-1.320277	-0.013935	0.959843	-0.026503	0.406514	-0.736779	0.904757	-0.260648	0.885687
chr3:128787400-128787600	0.433134	-0.178393	1.323457	1.754946	0.528159	0.182989	0.051061	0.361692	-0.409488	1.811911	-0.251637
chr10:2961700-2961900	-0.603910	-0.194141	0.208366	0.895157	-0.009542	-0.773434	0.788165	1.431564	-0.409488	-0.059133	-0.251637
chr1:99089300-99089500	0.189123	0.894385	-0.593173	-0.669761	-1.455246	0.418270	0.350191	0.481746	1.081912	0.811816	0.885687
chr7:140369600-140369800	1.090876	0.508448	0.659597	0.791847	-0.362019	0.735424	0.423783	-1.188806	-0.232333	-0.449349	-0.251637
chr3:14437200-14437400	-1.525997	-1.424031	-0.323178	-1.395395	0.400217	0.757871	0.626983	0.309784	-0.409488	-0.057383	1.062879
chr6:117590200-117590400	-1.322067	0.802019	-0.675346	-1.023375	2.470952	-0.665772	-0.989400	-1.291782	0.904757	-0.496750	-1.566153
chr1:155289100-155289300	1.611079	-1.376665	-0.292411	0.029967	-0.087900	0.757871	-1.052774	0.136267	0.904757	0.217601	1.240070
chr3:119599000-119599200	-0.066735	1.921000	-0.200469	0.462748	0.586011	-0.433833	2.503715	0.580390	0.904757	-0.864466	-0.428829
chr1:156192600-156192800	-0.839435	-0.018259	-0.352787	0.511263	1.711724	-0.773434	-1.420591	0.569933	0.904757	1.227684	0.885687
