boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	count	count	forward_scan	reverse_scan	scan_strand	mismatch	rf_diff
2001	chr7	120630000	11577	9	120620643-120620662	120620000	+	120620643	120620662	1	0	10.037419695122516	8.392221039280592	+	0	1.6451986558419236
2001	chr7	120630000	11584	9	120628840-120628859	120620000	-	120628840	120628859	1	0	7.789800478388555	10.261176353547231	-	0	2.4713758751586763
2002	chr7	121140000	11590	4	121132759-121132778	121130000	-	121132759	121132778	1	0	7.8911517004884795	9.470443041835825	-	0	1.5792913413473455
2003	chr7	121650000	11594	2	121641335-121641354	121640000	-	121641335	121641354	1	0	8.956463748643266	11.077660258551525	-	0	2.121196509908259
2003	chr7	121650000	11595	2	121644706-121644725	121640000	+	121644706	121644725	1	0	8.959190277145606	7.469256731580215	+	0	1.4899335455653908
2004	chr7	122190000	11598	5	122181521-122181540	122180000	+	122181521	122181540	1	0	9.982361497283854	8.147781855173543	+	0	1.8345796421103113
2004	chr7	122190000	11599	5	122187246-122187265	122180000	-	122187246	122187265	1	0	7.7089053392084335	9.844236265067325	-	0	2.1353309258588915
2006	chr7	122950000	11612	6	122942853-122942872	122940000	-	122942853	122942872	1	0	8.687315885158888	9.723126398349434	-	0	1.0358105131905457
2006	chr7	122950000	11614	6	122945358-122945377	122940000	+	122945358	122945377	1	0	11.538358229642848	8.907731953798745	+	0	2.6306262758441026
2007	chr7	123520000	11619	6	123513400-123513419	123510000	+	123513400	123513419	1	0	9.859768805253433	8.015152087138949	+	0	1.8446167181144837
2007	chr7	123520000	11620	6	123516700-123516719	123510000	-	123516700	123516719	1	0	7.4398072871639105	9.632220430396037	-	0	2.1924131432321268
2007	chr7	123520000	11621	6	123517718-123517737	123510000	-	123517718	123517737	1	0	7.023222122757673	9.553121269820394	-	0	2.5298991470627215
2009	chr7	124790000	11628	5	124782223-124782242	124780000	+	124782223	124782242	1	0	9.544178676893626	8.525193259094028	+	0	1.0189854177995983
2009	chr7	124790000	11629	5	124783001-124783020	124780000	-	124783001	124783020	1	0	7.9590181701920235	10.437954044426434	-	0	2.47893587423441
2009	chr7	124790000	11631	5	124783907-124783926	124780000	-	124783907	124783926	1	0	7.716919714749451	9.180913084921063	-	0	1.463993370171612
2010	chr7	125400000	11634	5	125392909-125392928	125390000	+	125392909	125392928	1	0	9.115047769933549	8.77291055472854	+	0	0.3421372152050086
2010	chr7	125400000	11635	5	125393828-125393847	125390000	-	125393828	125393847	1	0	8.810062872124728	11.362974137002325	-	0	2.552911264877597
2010	chr7	125400000	11636	5	125394206-125394225	125390000	+	125394206	125394225	1	0	9.488158459237379	9.19032074556519	+	0	0.29783771367218925
2010	chr7	125400000	11638	5	125399444-125399463	125390000	-	125399444	125399463	1	0	8.089748480736542	9.745761852332986	-	0	1.656013371596444
2012	chr7	126100000	11648	9	126092062-126092081	126090000	+	126092062	126092081	1	0	10.197531280907922	7.617331369529117	+	0	2.5801999113788057
2012	chr7	126100000	11649	9	126094031-126094050	126090000	-	126094031	126094050	1	0	8.483647633318828	10.986796963747949	-	0	2.503149330429121
2013	chr7	126770000	11660	6	126764814-126764833	126760000	+	126764814	126764833	1	0	9.905184459824346	8.989926747512978	+	0	0.9152577123113677
2014	chr7	127250000	11667	5	127242731-127242750	127240000	-	127242731	127242750	1	0	7.011900453001539	10.061486388959477	-	0	3.0495859359579374
2014	chr7	127250000	11669	5	127247323-127247342	127240000	-	127247323	127247342	1	0	7.33821058603711	9.207438491521863	-	0	1.8692279054847534
2015	chr7	127600000	11673	7	127592786-127592805	127590000	+	127592786	127592805	1	0	10.78910498224958	9.530197398250076	+	0	1.2589075839995036
2015	chr7	127600000	11676	7	127596298-127596317	127590000	+	127596298	127596317	1	0	10.160384728059377	9.253463358625684	+	0	0.9069213694336931
2017	chr7	128360000	11691	7	128350393-128350412	128350000	-	128350393	128350412	1	0	9.018971336598678	9.67074432303737	-	0	0.6517729864386919
2017	chr7	128360000	11692	7	128352760-128352779	128350000	-	128352760	128352779	1	0	9.048228484961296	9.599040792453408	-	0	0.5508123074921123
2017	chr7	128360000	11695	7	128356297-128356316	128350000	-	128356297	128356316	1	0	6.733332419173078	9.653059619460723	-	0	2.919727200287645
2017	chr7	128360000	11696	7	128357117-128357136	128350000	+	128357117	128357136	1	0	10.209912794207101	9.17933077035599	+	0	1.0305820238511103
2018	chr7	128750000	11701	4	128743373-128743392	128740000	-	128743373	128743392	1	0	6.704125815481175	9.82300697893041	-	0	3.1188811634492346
2018	chr7	128750000	11703	4	128747941-128747960	128740000	+	128747941	128747960	1	0	9.865743668353232	7.781873931377602	+	0	2.0838697369756307
2019	chr7	129290000	11706	5	129283396-129283415	129280000	+	129283396	129283415	1	0	10.262340280052015	7.759121562866078	+	0	2.5032187171859377
2019	chr7	129290000	11707	5	129286222-129286241	129280000	+	129286222	129286241	1	0	9.797698801426012	8.60980818081961	+	0	1.187890620606403
2019	chr7	129290000	11708	5	129286613-129286632	129280000	-	129286613	129286632	1	0	9.401942310498669	9.773125169432621	-	0	0.37118285893395253
2019	chr7	129290000	11709	5	129288247-129288266	129280000	-	129288247	129288266	1	0	8.408963006775357	10.560657497881625	-	0	2.1516944911062676
2019	chr7	129290000	11710	5	129288827-129288846	129280000	-	129288827	129288846	1	0	8.740440123762912	10.311483334574529	-	0	1.5710432108116166
2020	chr7	129650000	11714	3	129649153-129649172	129640000	+	129649153	129649172	1	0	11.99261411040078	8.308260935082068	+	0	3.684353175318712
2020	chr7	129650000	11715	3	129649786-129649805	129640000	-	129649786	129649805	1	0	7.416364089437623	9.48412232945341	-	0	2.0677582400157863
2021	chr7	129960000	11720	3	129957292-129957311	129950000	+	129957292	129957311	1	0	9.747295180394866	7.244485335899178	+	0	2.5028098444956886
2022	chr7	130520000	11725	3	130518645-130518664	130510000	-	130518645	130518664	1	0	7.674475863484758	9.63925792254759	-	0	1.9647820590628315
2023	chr7	131020000	11728	1	131014834-131014853	131010000	-	131014834	131014853	1	0	9.588855574601963	9.72653120378266	-	0	0.13767562918069665
2024	chr7	131380000	11731	4	131371090-131371109	131370000	+	131371090	131371109	1	0	9.839752852723608	8.53352938608207	+	0	1.3062234666415389
2024	chr7	131380000	11732	4	131373718-131373737	131370000	-	131373718	131373737	1	0	9.04372822840714	10.404851237802646	-	0	1.3611230093955058
2024	chr7	131380000	11733	4	131374093-131374112	131370000	-	131374093	131374112	1	0	7.243975772548121	9.300754006085182	-	0	2.0567782335370604
2025	chr7	131900000	11740	7	131897460-131897479	131890000	+	131897460	131897479	1	0	9.679465589760632	8.163032800391434	+	0	1.5164327893691976
2025	chr7	131900000	11742	7	131899498-131899517	131890000	+	131899498	131899517	1	0	10.480163744662569	8.627432265658936	+	0	1.8527314790036336
2026	chr7	132220000	11745	3	132213675-132213694	132210000	-	132213675	132213694	1	0	9.603906036778639	11.879270714425859	-	0	2.27536467764722
2026	chr7	132220000	11746	3	132216468-132216487	132210000	-	132216468	132216487	1	0	9.329265637590428	10.613678753690262	-	0	1.2844131160998344
2026	chr7	132220000	11747	3	132218497-132218516	132210000	-	132218497	132218516	1	0	8.101770886363607	9.547745734172997	-	0	1.4459748478093903
2027	chr7	132580000	11752	6	132575936-132575955	132570000	-	132575936	132575955	1	0	9.605793908593254	10.876848155061236	-	0	1.2710542464679815
2027	chr7	132580000	11753	6	132577879-132577898	132570000	+	132577879	132577898	1	0	9.53146044710414	7.229748557826172	+	0	2.3017118892779678
2028	chr7	133010000	11759	4	133004522-133004541	133000000	+	133004522	133004541	1	0	9.55454600733227	9.3467440286233	+	0	0.20780197870896977
2028	chr7	133010000	11760	4	133009087-133009106	133000000	+	133009087	133009106	1	0	9.200271255169614	7.95025598147637	+	0	1.2500152736932444
2028	chr7	133010000	11761	4	133009312-133009331	133000000	+	133009312	133009331	1	0	9.957522881476955	8.134704563584878	+	0	1.822818317892077
2029	chr7	133170000	11766	3	133168772-133168791	133160000	+	133168772	133168791	1	0	9.517304568716057	7.590351083762114	+	0	1.926953484953943
2031	chr7	133840000	11781	6	133839758-133839777	133830000	-	133839758	133839777	1	0	8.485553146254489	9.677269076863888	-	0	1.1917159306093996
2032	chr7	134950000	11784	7	134940177-134940196	134940000	+	134940177	134940196	1	0	9.62463165620943	8.152932363318042	+	0	1.4716992928913886
2032	chr7	134950000	11787	7	134943942-134943961	134940000	+	134943942	134943961	1	0	9.899205820475885	6.870090104886577	+	0	3.029115715589308
2032	chr7	134950000	11789	7	134946774-134946793	134940000	-	134946774	134946793	1	0	7.83976728010119	9.594853650888252	-	0	1.7550863707870619
2033	chr7	135390000	11793	1	135389240-135389259	135380000	-	135389240	135389259	1	0	7.682902140001962	11.571803044944868	-	0	3.888900904942906
2034	chr7	135730000	11795	3	135721948-135721967	135720000	+	135721948	135721967	1	0	9.077898149851592	7.234069805590012	+	0	1.8438283442615795
2035	chr7	136490000	11800	5	136482472-136482491	136480000	+	136482472	136482491	1	0	9.611120784061807	7.124238955071505	+	0	2.4868818289903025
2035	chr7	136490000	11801	5	136483799-136483818	136480000	+	136483799	136483818	1	0	10.128160323991114	7.775629895254764	+	0	2.35253042873635
2035	chr7	136490000	11802	5	136488757-136488776	136480000	+	136488757	136488776	1	0	8.802071581971509	7.90509190603086	+	0	0.8969796759406492
2035	chr7	136490000	11803	5	136489129-136489148	136480000	+	136489129	136489148	1	0	10.37892788110613	9.23213219350338	+	0	1.146795687602749
2035	chr7	136490000	11804	5	136489755-136489774	136480000	+	136489755	136489774	1	0	9.478313804257775	7.4883195334832005	+	0	1.9899942707745746
2036	chr7	137480000	11808	8	137471660-137471679	137470000	-	137471660	137471679	1	0	8.225942802883262	10.2933901640938	-	0	2.0674473612105384
2036	chr7	137480000	11809	8	137471918-137471937	137470000	+	137471918	137471937	1	0	9.673978930204635	7.891590599145095	+	0	1.7823883310595399
2037	chr7	138400000	11817	6	138395060-138395079	138390000	+	138395060	138395079	1	0	9.913696235254635	8.288831094267502	+	0	1.6248651409871329
2037	chr7	138400000	11818	6	138395167-138395186	138390000	+	138395167	138395186	1	0	9.69427569132302	7.28055503830723	+	0	2.4137206530157895
2037	chr7	138400000	11819	6	138396282-138396301	138390000	-	138396282	138396301	1	0	8.420542107882065	9.626108601939036	-	0	1.2055664940569706
2037	chr7	138400000	11820	6	138396472-138396491	138390000	+	138396472	138396491	1	0	9.719974773902763	7.754239413589468	+	0	1.9657353603132952
2037	chr7	138400000	11821	6	138398596-138398615	138390000	+	138398596	138398615	1	0	10.856412248598396	8.232069079500254	+	0	2.6243431690981414
2037	chr7	138400000	11822	6	138398693-138398712	138390000	-	138398693	138398712	1	0	7.734155878660294	9.198978430576247	-	0	1.4648225519159528
2038	chr7	138840000	11825	8	138832022-138832041	138830000	+	138832022	138832041	1	0	9.976953133663248	8.075369284656396	+	0	1.901583849006851
2038	chr7	138840000	11826	8	138832612-138832631	138830000	+	138832612	138832631	1	0	9.404111026059677	8.024411604895624	+	0	1.3796994211640534
2038	chr7	138840000	11827	8	138833952-138833971	138830000	-	138833952	138833971	1	0	7.547075289373417	9.9012336809168	-	0	2.3541583915433826
2038	chr7	138840000	11828	8	138835213-138835232	138830000	-	138835213	138835232	1	0	8.22089586460763	10.57865176630834	-	0	2.3577559017007097
2038	chr7	138840000	11829	8	138835295-138835314	138830000	+	138835295	138835314	1	0	9.334170116484	7.435667321700524	+	0	1.898502794783476
2038	chr7	138840000	11830	8	138836355-138836374	138830000	+	138836355	138836374	1	0	9.541323013616964	7.691977478857667	+	0	1.8493455347592969
2038	chr7	138840000	11831	8	138836752-138836771	138830000	+	138836752	138836771	1	0	9.477323842615526	7.120509008071834	+	0	2.356814834543692
2039	chr7	139600000	11835	10	139590135-139590154	139590000	+	139590135	139590154	1	0	10.66290407484628	8.694755909169212	+	0	1.9681481656770679
2039	chr7	139600000	11836	10	139590249-139590268	139590000	+	139590249	139590268	1	0	10.229946932707119	8.211413380487038	+	0	2.018533552220081
2039	chr7	139600000	11837	10	139590476-139590495	139590000	+	139590476	139590495	1	0	11.498432585303394	9.978146945544434	+	0	1.52028563975896
2039	chr7	139600000	11838	10	139591068-139591087	139590000	+	139591068	139591087	1	0	8.840667352613886	7.473389191216142	+	0	1.3672781613977447
2039	chr7	139600000	11839	10	139595871-139595890	139590000	+	139595871	139595890	1	0	9.81664373996016	8.74026686019946	+	0	1.0763768797606996
2039	chr7	139600000	11840	10	139596653-139596672	139590000	-	139596653	139596672	1	0	9.285955143400518	9.693494529008065	-	0	0.40753938560754754
2040	chr7	139900000	11849	13	139890651-139890670	139890000	-	139890651	139890670	1	0	8.412218280239564	9.280331026339905	-	0	0.8681127461003406
2040	chr7	139900000	11850	13	139892196-139892215	139890000	+	139892196	139892215	1	0	9.84300944494533	7.205971407469789	+	0	2.6370380374755413
2040	chr7	139900000	11853	13	139894065-139894084	139890000	-	139894065	139894084	1	0	7.31124845771342	10.031098719940871	-	0	2.7198502622274514
2040	chr7	139900000	11854	13	139894815-139894834	139890000	-	139894815	139894834	1	0	7.737076954446675	9.373175450168128	-	0	1.6360984957214537
2040	chr7	139900000	11855	13	139894930-139894949	139890000	-	139894930	139894949	1	0	8.971159609653284	10.091532883945717	-	0	1.120373274292433
2040	chr7	139900000	11858	13	139898175-139898194	139890000	+	139898175	139898194	1	0	10.105574478507036	8.381677961742941	+	0	1.7238965167640945
2040	chr7	139900000	11859	13	139899651-139899670	139890000	-	139899651	139899670	1	0	9.368954039316328	10.52882016462497	-	0	1.1598661253086409
2041	chr7	140170000	11862	2	140162991-140163010	140160000	-	140162991	140163010	1	0	7.815543814031618	9.834289339445448	-	0	2.01874552541383
2041	chr7	140170000	11863	2	140163625-140163644	140160000	+	140163625	140163644	1	0	9.70194502043588	9.58863083686421	+	0	0.11331418357167067
2042	chr7	140820000	11867	3	140811972-140811991	140810000	-	140811972	140811991	1	0	7.933567302850666	9.624844134365771	-	0	1.691276831515105
2043	chr7	141210000	11871	8	141200345-141200364	141200000	+	141200345	141200364	1	0	10.15436114172925	8.186154105659925	+	0	1.968207036069325
2043	chr7	141210000	11873	8	141205478-141205497	141200000	-	141205478	141205497	1	0	9.556316007320806	9.878331330976486	-	0	0.3220153236556804
2043	chr7	141210000	11874	8	141206105-141206124	141200000	-	141206105	141206124	1	0	8.272882364995514	9.838864116839456	-	0	1.5659817518439425
2043	chr7	141210000	11877	8	141208259-141208278	141200000	-	141208259	141208278	1	0	8.587560820017954	10.619273232560673	-	0	2.031712412542719
2043	chr7	141210000	11878	8	141209278-141209297	141200000	-	141209278	141209297	1	0	8.094621202096022	9.637612323649098	-	0	1.5429911215530758
2044	chr7	141470000	11881	8	141459998-141460017	141460000	-	141459998	141460017	1	0	7.35649463931639	10.681132204925778	-	0	3.324637565609388
2044	chr7	141470000	11882	8	141464161-141464180	141460000	-	141464161	141464180	1	0	9.091337765105383	9.74154082593163	-	0	0.6502030608262466
2044	chr7	141470000	11883	8	141464788-141464807	141460000	+	141464788	141464807	1	0	10.043420620809496	8.484778536757105	+	0	1.5586420840523907
2044	chr7	141470000	11884	8	141464947-141464966	141460000	+	141464947	141464966	1	0	10.172310302956994	7.510876692176415	+	0	2.6614336107805787
2044	chr7	141470000	11885	8	141466105-141466124	141460000	+	141466105	141466124	1	0	10.068808613517906	8.883521546363118	+	0	1.1852870671547873
2044	chr7	141470000	11888	8	141468994-141469013	141460000	+	141468994	141469013	1	0	9.769382707991715	9.364777664356561	+	0	0.40460504363515426
2045	chr7	141690000	11892	2	141687649-141687668	141680000	+	141687649	141687668	1	0	9.502198959512235	7.606401836694123	+	0	1.895797122818112
2046	chr7	142300000	11897	9	142293877-142293896	142290000	-	142293877	142293896	1	0	7.362064053040486	10.75653951752749	-	0	3.3944754644870034
2046	chr7	142300000	11900	9	142295589-142295608	142290000	-	142295589	142295608	1	0	9.24819751936732	10.639814291543654	-	0	1.3916167721763344
2046	chr7	142300000	11901	9	142297434-142297453	142290000	-	142297434	142297453	1	0	7.475665618391212	9.610358075700914	-	0	2.1346924573097015
2046	chr7	142300000	11902	9	142298207-142298226	142290000	+	142298207	142298226	1	0	9.806985034132245	8.551079843466674	+	0	1.2559051906655707
2046	chr7	142300000	11903	9	142299033-142299052	142290000	-	142299033	142299052	1	0	7.503257673240812	10.036988847821828	-	0	2.533731174581016
2047	chr7	142720000	11909	4	142714860-142714879	142710000	-	142714860	142714879	1	0	7.7990068655007985	10.20245769838996	-	0	2.4034508328891615
2048	chr7	143160000	11912	8	143151361-143151380	143150000	+	143151361	143151380	1	0	10.771745313640775	8.551848394122924	+	0	2.2198969195178506
2048	chr7	143160000	11915	8	143153991-143154010	143150000	+	143153991	143154010	1	0	10.956362107887838	9.68299847090012	+	0	1.2733636369877175
2048	chr7	143160000	11916	8	143157233-143157252	143150000	+	143157233	143157252	1	0	10.160461925233552	9.318630253404574	+	0	0.8418316718289773
2048	chr7	143160000	11917	8	143158429-143158448	143150000	-	143158429	143158448	1	0	8.815358313012135	9.658055320476368	-	0	0.842697007464233
2048	chr7	143160000	11919	8	143159982-143160001	143150000	-	143159982	143160001	1	0	8.046896057203158	9.622195113457487	-	0	1.5752990562543285
2049	chr7	143480000	11922	5	143470155-143470174	143470000	-	143470155	143470174	1	0	8.274440832887144	11.806165205158317	-	0	3.5317243722711726
2049	chr7	143480000	11923	5	143475960-143475979	143470000	-	143475960	143475979	1	0	8.425196350793541	10.569363044586602	-	0	2.1441666937930606
2049	chr7	143480000	11924	5	143476869-143476888	143470000	+	143476869	143476888	1	0	11.066870650529328	8.719137629355341	+	0	2.347733021173987
