boundary_index	chrom	boundary_end	index	num_ctcf	span	boundary_start	strand	start	end	seq_id	boSCD_m1	dotSCD_m1	dot-score_m1	cross-score_m1	x-score_m1	boSCD_m2	dotSCD_m2	dot-score_m2	cross-score_m2	x-score_m2
1923	chr7	80870000	11092	4	80863280-80863299	80860000	+	80863280	80863299	3089	0.1841064453125	0.18372802734375	0.16115493774414064	0.00021517276763916016	-7.876753807067871e-05	0.222930908203125	0.19793701171875	0.123114013671875	0.00047124028205871584	0.0005887448787689209
1923	chr7	80870000	11093	4	80863450-80863469	80860000	+	80863450	80863469	3090	0.3986572265625	0.2656005859375	0.16131820678710937	0.00022001266479492186	-7.962584495544434e-05	0.4147216796875	0.3963134765625	0.12515411376953126	0.0005649745464324952	0.0006459414958953858
1923	chr7	80870000	11094	4	80863825-80863844	80860000	+	80863825	80863844	3091	0.33509521484375	0.221563720703125	0.16014938354492186	0.00017123818397521973	-0.00015843510627746581	0.4433837890625	0.24395751953125	0.12162017822265625	0.0003656446933746338	0.0004365205764770508
1924	chr7	81160000	11099	4	81155215-81155234	81150000	-	81155215	81155234	3092	24.390625	20.03515625	0.638165283203125	0.036995744705200194	0.04900202751159668	19.596875	21.95859375	1.014208984375	0.0667449951171875	0.0863800048828125
1924	chr7	81160000	11100	4	81157243-81157262	81150000	-	81157243	81157262	3093	0.55531005859375	0.61676025390625	0.15778121948242188	8.854269981384277e-05	-0.00022113919258117675	0.6213134765625	0.379345703125	0.1192413330078125	0.00020247101783752442	0.00022489428520202636
1925	chr7	81350000	11103	5	81341783-81341802	81340000	-	81341783	81341802	3094	17.66171875	16.082421875	0.27783966064453125	0.011944007873535157	0.015962791442871094	9.263671875	9.349609375	0.05980377197265625	-3.371238708496094e-05	-0.0003907203674316406
1925	chr7	81350000	11104	5	81342111-81342130	81340000	-	81342111	81342130	3095	1.020166015625	1.5416015625	0.15004501342773438	-5.167126655578613e-05	-0.0004474043846130371	0.7114990234375	1.772509765625	0.10186843872070313	-1.6361474990844727e-05	-0.00044339895248413086
1925	chr7	81350000	11105	5	81343597-81343616	81340000	+	81343597	81343616	3096	0.56629638671875	0.3613525390625	0.15932998657226563	8.168220520019532e-05	-0.0002916872501373291	0.31806640625	0.2867431640625	0.12285614013671875	0.0004372358322143555	0.0004978537559509278
1925	chr7	81350000	11107	5	81345300-81345319	81340000	-	81345300	81345319	3097	13.54609375	11.8734375	0.2021697998046875	0.007380390167236328	0.00923614501953125	10.079296875	12.30546875	0.237481689453125	0.012879091501235961	0.01680644750595093
1926	chr7	81790000	11115	12	81785131-81785150	81780000	+	81785131	81785150	3098	0.25018310546875	0.3592529296875	0.16012039184570312	0.00014719963073730468	-0.00015441775321960448	0.254736328125	0.614892578125	0.1166778564453125	0.00011894106864929199	4.819035530090332e-05
1926	chr7	81790000	11118	12	81788529-81788548	81780000	+	81788529	81788548	3099	0.42393798828125	0.32144775390625	0.16072616577148438	0.00024777650833129883	-3.74913215637207e-05	0.27080078125	0.246844482421875	0.12110748291015624	0.0003029942512512207	0.0003743588924407959
1926	chr7	81790000	11119	12	81789107-81789126	81780000	+	81789107	81789126	3100	0.4171630859375	0.612255859375	0.15788650512695312	0.00011397004127502441	-0.00020638108253479004	0.31856689453125	0.318994140625	0.11984405517578126	0.00026825666427612307	0.00026898980140686033
1928	chr7	82650000	11132	3	82644915-82644934	82640000	+	82644915	82644934	3101	0.18179931640625	0.26634521484375	0.16048355102539064	0.00011712312698364258	-0.00020504593849182128	0.196160888671875	0.147735595703125	0.12176055908203125	0.0003836572170257568	0.0004841804504394531
1928	chr7	82650000	11134	3	82648708-82648727	82640000	+	82648708	82648727	3102	0.4716064453125	0.3865966796875	0.16055908203125	0.00026192665100097654	2.3293495178222657e-05	0.302001953125	0.25726318359375	0.12172088623046876	0.0004252493381500244	0.0005468964576721191
1930	chr7	83560000	11142	3	83550316-83550335	83550000	-	83550316	83550335	3103	39.24375	41.746875	3.5261962890625	0.20675048828125	0.2773101806640625	36.0046875	36.1234375	3.3677734375	0.20556182861328126	0.27769775390625
1930	chr7	83560000	11143	3	83553542-83553561	83550000	+	83553542	83553561	3104	19.51953125	11.13671875	0.12892608642578124	0.0024236202239990234	0.003046083450317383	8.4134765625	7.8193359375	0.0598419189453125	-0.00018961429595947265	-0.0007523059844970703
1931	chr7	83900000	11150	4	83892583-83892602	83890000	-	83892583	83892602	3105	0.34891357421875	0.425927734375	0.15913238525390624	0.00011617541313171386	-0.00020697712898254395	0.34542236328125	0.348828125	0.12008819580078126	0.0002771079540252686	0.0002749204635620117
1932	chr7	84460000	11153	6	84452035-84452054	84450000	+	84452035	84452054	3106	0.195391845703125	0.21209716796875	0.16095199584960937	0.0001750648021697998	-0.00014297962188720704	0.18690185546875	0.153533935546875	0.12292633056640626	0.00040141940116882323	0.0005216360092163086
1932	chr7	84460000	11154	6	84455289-84455308	84450000	+	84455289	84455308	3107	0.155316162109375	0.163543701171875	0.16133575439453124	0.00020285248756408692	-8.754134178161621e-05	0.157940673828125	0.14964599609375	0.12285308837890625	0.00040966272354125977	0.0005256891250610352
1932	chr7	84460000	11155	6	84456719-84456738	84450000	-	84456719	84456738	3108	0.243695068359375	0.31016845703125	0.16149978637695311	0.00016880631446838378	-0.0001531064510345459	0.247430419921875	0.18177490234375	0.12325897216796874	0.0004419684410095215	0.0005496978759765625
1932	chr7	84460000	11156	6	84457949-84457968	84450000	+	84457949	84457968	3109	0.24554443359375	0.193878173828125	0.16079483032226563	0.00016518235206604005	-0.00016161799430847168	0.204144287109375	0.21151123046875	0.1237701416015625	0.00047966837882995605	0.0005636811256408691
1932	chr7	84460000	11157	6	84458620-84458639	84450000	-	84458620	84458639	3110	0.54058837890625	0.3530517578125	0.15986862182617187	0.00019059181213378906	-0.0001111149787902832	0.2325439453125	0.229827880859375	0.12054901123046875	0.00030581951141357423	0.0003847956657409668
1936	chr7	86220000	11173	2	86211545-86211564	86210000	-	86211545	86211564	3111	67.071875	66.909375	14.771484375	0.837255859375	1.16669921875	49.83125	59.8125	12.96640625	0.7591064453125	1.032568359375
1938	chr7	87590000	11180	3	87586705-87586724	87580000	+	87586705	87586724	3112	0.44263916015625	0.409130859375	0.15958328247070314	0.00015276074409484864	-0.00016921758651733398	0.39703369140625	0.4296875	0.11794586181640625	0.00013216733932495118	0.00011500120162963868
1941	chr7	89150000	11194	5	89147082-89147101	89140000	-	89147082	89147101	3113	0.18609619140625	0.143316650390625	0.16158676147460938	0.00022385716438293456	-4.560947418212891e-05	0.208489990234375	0.173583984375	0.12230072021484376	0.00042799711227416994	0.0005590319633483887
1942	chr7	89480000	11201	6	89473650-89473669	89470000	-	89473650	89473669	3114	34.0640625	30.00625	1.98106689453125	0.12246170043945312	0.16132888793945313	22.51484375	29.9109375	2.5275146484375	0.16734161376953124	0.21864013671875
1942	chr7	89480000	11202	6	89476903-89476922	89470000	-	89476903	89476922	3115	0.265234375	0.180853271484375	0.16129226684570314	0.00021329522132873535	-6.862282752990722e-05	0.17349853515625	0.185723876953125	0.12187347412109376	0.00038655400276184083	0.0004999876022338867
1943	chr7	89910000	11207	8	89903554-89903573	89900000	+	89903554	89903573	3116	0.29332275390625	0.2294921875	0.1609100341796875	0.00020864605903625488	-9.55045223236084e-05	0.320068359375	0.334521484375	0.1250396728515625	0.0005730330944061279	0.0006417155265808106
1943	chr7	89910000	11208	8	89904194-89904213	89900000	-	89904194	89904213	3117	0.189666748046875	0.15443115234375	0.16145782470703124	0.00020698308944702148	-0.00010147690773010254	0.172216796875	0.15164794921875	0.1226043701171875	0.0003991782665252686	0.000502002239227295
1943	chr7	89910000	11209	8	89905764-89905783	89900000	+	89905764	89905783	3118	0.32705078125	0.222314453125	0.16063003540039061	0.00015226006507873535	-0.00018718838691711426	0.41246337890625	0.1936767578125	0.12245025634765624	0.00038713812828063967	0.00047277212142944337
1943	chr7	89910000	11212	8	89908128-89908147	89900000	-	89908128	89908147	3119	18.9171875	18.15	0.6149169921875	0.03125152587890625	0.04202117919921875	13.4953125	18.725	0.8244140625	0.052526092529296874	0.06783294677734375
1943	chr7	89910000	11213	8	89909685-89909704	89900000	-	89909685	89909704	3120	0.253253173828125	0.257049560546875	0.16209945678710938	0.00032112598419189455	9.569525718688965e-05	0.200372314453125	0.21136474609375	0.12223358154296875	0.0004064321517944336	0.0005290031433105469
1944	chr7	90420000	11216	4	90410143-90410162	90410000	-	90410143	90410162	3121	55.83125	49.05625	7.2736328125	0.4413330078125	0.59422607421875	40.4265625	43.671875	6.73828125	0.42548828125	0.5635009765625
1946	chr7	91450000	11228	1	91441237-91441256	91440000	+	91441237	91441256	3122	0.270050048828125	0.1787109375	0.16106033325195312	0.00020017027854919435	-0.00010764598846435547	0.1783935546875	0.18748779296875	0.1232208251953125	0.0004890203475952148	0.0005745887756347656
1948	chr7	92570000	11235	1	92565500-92565519	92560000	+	92565500	92565519	3123	0.202001953125	0.2088714599609375	0.161700439453125	0.00017223358154296874	-0.00014105439186096191	0.2008056640625	0.18551025390625	0.1222869873046875	0.0003677546977996826	0.0004762411117553711
1952	chr7	94350000	11249	2	94341019-94341038	94340000	+	94341019	94341038	3124	0.14642333984375	0.180926513671875	0.16098709106445314	0.00017928481101989747	-0.0001275360584259033	0.1614288330078125	0.155938720703125	0.121624755859375	0.00033397078514099123	0.00044069290161132815
1952	chr7	94350000	11250	2	94349997-94350016	94340000	+	94349997	94350016	3125	0.192523193359375	0.19100341796875	0.16107559204101562	0.00015804767608642578	-0.00017340779304504396	0.172381591796875	0.156634521484375	0.12188873291015626	0.0003686368465423584	0.0004483699798583984
1956	chr7	97350000	11267	1	97344938-97344957	97340000	-	97344938	97344957	3126	0.42198486328125	0.3324462890625	0.16046981811523436	0.00027925372123718264	7.456541061401367e-06	0.225628662109375	0.245098876953125	0.12251739501953125	0.0004810035228729248	0.0005837798118591309
1957	chr7	97730000	11272	6	97725583-97725602	97720000	-	97725583	97725602	3127	0.44991455078125	0.375634765625	0.15971603393554687	0.00019581317901611327	-9.741783142089844e-05	0.21746826171875	0.26697998046875	0.12026519775390625	0.0002793729305267334	0.0003419339656829834
1957	chr7	97730000	11273	6	97725743-97725762	97720000	+	97725743	97725762	3128	2.81708984375	2.213330078125	0.14368057250976562	8.441805839538574e-05	-0.0002726376056671143	2.39208984375	2.85283203125	0.08421554565429687	-0.00047824382781982424	-0.001510953903198242
1957	chr7	97730000	11274	6	97728966-97728985	97720000	+	97728966	97728985	3129	0.215966796875	0.23460693359375	0.1605926513671875	0.00016514062881469726	-0.00015671849250793458	0.206658935546875	0.200244140625	0.12239837646484375	0.0003826320171356201	0.00045894384384155275
1958	chr7	98210000	11277	4	98200582-98200601	98200000	-	98200582	98200601	3130	0.26651611328125	0.225433349609375	0.16012115478515626	0.00019875764846801757	-0.00010333061218261718	0.164044189453125	0.21490478515625	0.12114105224609376	0.0003063082695007324	0.00041010379791259763
1958	chr7	98210000	11279	4	98205497-98205516	98200000	-	98205497	98205516	3131	0.240130615234375	0.165399169921875	0.16145553588867187	0.00020543932914733886	-7.963180541992188e-05	0.145196533203125	0.149176025390625	0.12176666259765626	0.0003711879253387451	0.00048172473907470703
1958	chr7	98210000	11280	4	98208489-98208508	98200000	-	98208489	98208508	3132	0.200616455078125	0.1615966796875	0.16136703491210938	0.00023723244667053222	-4.5871734619140626e-05	0.1627166748046875	0.165716552734375	0.12193145751953124	0.0003862917423248291	0.0004955768585205078
1959	chr7	98710000	11284	4	98703403-98703422	98700000	-	98703403	98703422	3133	0.6453369140625	0.585791015625	0.15879592895507813	0.0002757668495178223	3.445744514465332e-05	0.34005126953125	0.28492431640625	0.12045440673828126	0.0003606915473937988	0.0004366159439086914
1960	chr7	99150000	11289	7	99140753-99140772	99140000	-	99140753	99140772	3134	0.44532470703125	0.37303466796875	0.16009521484375	0.00010682344436645508	-0.0002618551254272461	0.31624755859375	0.32735595703125	0.1221771240234375	0.00039923787117004397	0.0004359841346740723
1960	chr7	99150000	11290	7	99141562-99141581	99140000	+	99141562	99141581	3135	1.301171875	0.8257568359375	0.15647430419921876	0.00022806525230407716	-2.092123031616211e-06	0.5378662109375	0.55029296875	0.117791748046875	0.0002885162830352783	0.00020090937614440917
1960	chr7	99150000	11292	7	99144857-99144876	99140000	+	99144857	99144876	3136	0.1464111328125	0.153515625	0.16119232177734374	0.00017753243446350098	-0.00014106631278991698	0.1715484619140625	0.158197021484375	0.1221923828125	0.00038146376609802244	0.0004809379577636719
1961	chr7	99480000	11298	6	99471044-99471063	99470000	+	99471044	99471063	3137	0.28016357421875	0.22099609375	0.16142425537109376	0.0002574145793914795	-1.901388168334961e-05	0.236895751953125	0.25224609375	0.12246246337890625	0.00043931007385253904	0.0005540728569030761
1961	chr7	99480000	11299	6	99471805-99471824	99470000	-	99471805	99471824	3138	0.566650390625	0.4472900390625	0.15988006591796874	0.00028403997421264646	6.0105323791503905e-05	0.3302978515625	0.258935546875	0.122601318359375	0.00048709511756896975	0.0005985379219055175
1961	chr7	99480000	11300	6	99475199-99475218	99470000	+	99475199	99475218	3139	0.2189208984375	0.2020751953125	0.16098709106445314	0.00023828744888305665	-4.3404102325439456e-05	0.2271484375	0.21002197265625	0.12310028076171875	0.00047058463096618655	0.000599205493927002
1961	chr7	99480000	11302	6	99477441-99477460	99470000	-	99477441	99477460	3140	2.67568359375	3.1912109375	0.14111557006835937	-4.981160163879395e-05	-0.00040519237518310547	4.404296875	4.9857421875	0.06612625122070312	-0.0006467163562774658	-0.0015617012977600098
1961	chr7	99480000	11303	6	99478924-99478943	99470000	+	99478924	99478943	3141	0.166119384765625	0.213623046875	0.16198654174804689	0.0001607060432434082	-0.00015757679939270018	0.193170166015625	0.124761962890625	0.122674560546875	0.00041011571884155276	0.0005159914493560791
1962	chr7	99910000	11307	3	99902073-99902092	99900000	-	99902073	99902092	3142	0.225238037109375	0.23875732421875	0.16034774780273436	0.00020035505294799805	-0.0001049041748046875	0.17474365234375	0.18935546875	0.12174530029296875	0.00035167336463928225	0.0004591584205627441
1962	chr7	99910000	11308	3	99906093-99906112	99900000	-	99906093	99906112	3143	0.39598388671875	0.40152587890625	0.15935821533203126	0.00016748309135437012	-0.0001273810863494873	0.277490234375	0.279193115234375	0.11967620849609376	0.00026747584342956543	0.00031890869140625
1963	chr7	100510000	11311	6	100500443-100500462	100500000	+	100500443	100500462	3144	1.186279296875	1.0941162109375	0.15296173095703125	-7.319450378417969e-06	-0.00038149356842041013	1.874853515625	1.92197265625	0.1034698486328125	-4.1919946670532224e-05	-0.0005668997764587402
1963	chr7	100510000	11312	6	100500966-100500985	100500000	+	100500966	100500985	3145	0.17763671875	0.181195068359375	0.16096954345703124	0.00020138025283813476	-9.237527847290039e-05	0.1738037109375	0.2451171875	0.1203460693359375	0.0002671360969543457	0.0003389954566955566
1964	chr7	100890000	11319	10	100881076-100881095	100880000	+	100881076	100881095	3146	0.5408935546875	0.321875	0.16022415161132814	0.00020459294319152832	-8.81791114807129e-05	0.2580078125	0.25733642578125	0.12079620361328125	0.0002927243709564209	0.0003525435924530029
1964	chr7	100890000	11320	10	100882231-100882250	100880000	-	100882231	100882250	3147	0.17510986328125	0.15889892578125	0.16146087646484375	0.00020380020141601561	-9.662508964538574e-05	0.146038818359375	0.17613525390625	0.12259674072265625	0.00041387677192687987	0.0005373597145080566
1964	chr7	100890000	11321	10	100882686-100882705	100880000	+	100882686	100882705	3148	0.4451416015625	0.44110107421875	0.15972366333007812	0.00017770528793334961	-0.00011232495307922363	0.24566650390625	0.316552734375	0.1210174560546875	0.0003407001495361328	0.0003734171390533447
1964	chr7	100890000	11322	10	100883240-100883259	100880000	+	100883240	100883259	3149	0.2284912109375	0.217718505859375	0.16118316650390624	0.00024816989898681643	-3.157258033752442e-05	0.1997650146484375	0.199456787109375	0.1220001220703125	0.00040540099143981934	0.0005207180976867676
1964	chr7	100890000	11323	10	100885694-100885713	100880000	-	100885694	100885713	3150	0.6014892578125	0.52451171875	0.15828170776367187	0.0002068161964416504	-5.59389591217041e-05	0.28748779296875	0.24034423828125	0.12116851806640624	0.000356370210647583	0.0004571974277496338
