experiment_id	chrom	start	end	strand	genomic_SCD	orientation	background_index	flank_bp	spacer_bp
25764	chr13	89543209	89543228	-	45.2	<>	4	20	767
25765	chr1	179477243	179477262	-	45.0	<>	4	20	767
25766	chr4	127368529	127368548	+	44.75	<>	4	20	767
25767	chr3	25220803	25220822	-	44.62	<>	4	20	767
25768	chr12	41487217	41487236	-	44.56	<>	4	20	767
25769	chr14	102510621	102510640	-	44.4	<>	4	20	767
25770	chr4	25180062	25180081	-	44.38	<>	4	20	767
25771	chr3	31146116	31146135	+	44.2	<>	4	20	767
25772	chr16	58299639	58299658	+	44.12	<>	4	20	767
25773	chr5	16309782	16309801	+	43.94	<>	4	20	767
25774	chr7	118102436	118102455	-	43.88	<>	4	20	767
25775	chr5	16309780	16309799	-	43.75	<>	4	20	767
25776	chr13	51830906	51830925	+	43.62	<>	4	20	767
25777	chr6	100882571	100882590	+	43.6	<>	4	20	767
25778	chr1	54381456	54381475	-	43.56	<>	4	20	767
25779	chr7	143153991	143154010	+	43.38	<>	4	20	767
25780	chr9	122729740	122729759	-	43.3	<>	4	20	767
25781	chr2	113494885	113494904	+	43.2	<>	4	20	767
25782	chr13	113877596	113877615	+	43.12	<>	4	20	767
25783	chr12	74013946	74013965	-	43.12	<>	4	20	767
25784	chr1	120586652	120586671	+	43.1	<>	4	20	767
25785	chr17	42603598	42603617	-	43.06	<>	4	20	767
25786	chr8	50293731	50293750	-	42.88	<>	4	20	767
25787	chr1	5905000	5905019	-	42.8	<>	4	20	767
25788	chr16	27468962	27468981	+	42.75	<>	4	20	767
25789	chr15	70921072	70921091	-	42.62	<>	4	20	767
25790	chr8	91797706	91797725	+	42.6	<>	4	20	767
25791	chr3	80079950	80079969	+	42.5	<>	4	20	767
25792	chr18	16211890	16211909	-	42.47	<>	4	20	767
25793	chr3	113080921	113080940	-	42.47	<>	4	20	767
25794	chr2	17415562	17415581	-	42.34	<>	4	20	767
25795	chr7	49121484	49121503	-	42.3	<>	4	20	767
25796	chr18	16211892	16211911	+	42.3	<>	4	20	767
25797	chr8	26184368	26184387	+	42.22	<>	4	20	767
25798	chr2	37815860	37815879	+	42.2	<>	4	20	767
25799	chr6	6005818	6005837	+	42.06	<>	4	20	767
25800	chr12	35192361	35192380	+	53.78	<>	3	20	792
25801	chr2	48886252	48886271	-	53.7	<>	3	20	792
25802	chr12	35192359	35192378	-	53.66	<>	3	20	792
25803	chr8	102781112	102781131	-	53.5	<>	3	20	792
25804	chr5	49961991	49962010	-	53.3	<>	3	20	792
25805	chr9	26776356	26776375	-	53.12	<>	3	20	792
25806	chr9	51152589	51152608	-	53.06	<>	3	20	792
25807	chr8	58566264	58566283	+	52.88	<>	3	20	792
25808	chr12	40837731	40837750	+	52.84	<>	3	20	792
25809	chr8	36523116	36523135	-	52.5	<>	3	20	792
25810	chr6	101261721	101261740	-	52.5	<>	3	20	792
25811	chr11	57467954	57467973	-	52.38	<>	3	20	792
25812	chr4	70621534	70621553	-	52.28	<>	3	20	792
25813	chr2	101905952	101905971	+	52.25	<>	3	20	792
25814	chr13	19698902	19698921	+	51.94	<>	3	20	792
25815	chr16	13117402	13117421	+	51.94	<>	3	20	792
25816	chr9	63136044	63136063	+	51.75	<>	3	20	792
25817	chr12	92303369	92303388	+	51.62	<>	3	20	792
25818	chr11	31949597	31949616	-	51.56	<>	3	20	792
25819	chr9	49494116	49494135	+	51.2	<>	3	20	792
25820	chr12	17554295	17554314	+	51.2	<>	3	20	792
25821	chr9	88222169	88222188	-	51.16	<>	3	20	792
25822	chr1	55404542	55404561	+	51.12	<>	3	20	792
25823	chr12	57825931	57825950	+	51.06	<>	3	20	792
25824	chr3	57843966	57843985	+	50.94	<>	3	20	792
25825	chr16	22564764	22564783	+	50.8	<>	3	20	792
25826	chr7	132213675	132213694	-	50.6	<>	3	20	792
25827	chr16	72215914	72215933	-	50.38	<>	3	20	792
25828	chr18	16217031	16217050	+	50.2	<>	3	20	792
25829	chr11	113165297	113165316	-	50.12	<>	3	20	792
25830	chr14	34810922	34810941	+	49.88	<>	3	20	792
25831	chr17	83271677	83271696	+	49.25	<>	3	20	792
25832	chr12	78056172	78056191	+	49.12	<>	3	20	792
25833	chr16	89765679	89765698	-	49.0	<>	3	20	792
25834	chr13	112264852	112264871	-	48.94	<>	3	20	792
25835	chr13	112264855	112264874	-	48.88	<>	3	20	792
25836	chr2	118638274	118638293	+	48.7	<>	3	20	792
25837	chr15	32766466	32766485	-	48.47	<>	3	20	792
25838	chr1	21411386	21411405	+	48.44	<>	3	20	792
25839	chr6	43686121	43686140	+	48.3	<>	3	20	792
25840	chr13	30260113	30260132	-	48.25	<>	3	20	792
25841	chr9	60245108	60245127	+	47.97	<>	3	20	792
25842	chr1	103799500	103799519	+	47.94	<>	3	20	792
25843	chr7	86211545	86211564	-	47.94	<>	3	20	792
25844	chr11	40149490	40149509	-	47.47	<>	3	20	792
25845	chr11	25862970	25862989	-	47.2	<>	3	20	792
25846	chr16	72218208	72218227	+	47.12	<>	3	20	792
25847	chr15	44836383	44836402	+	47.12	<>	3	20	792
25848	chr16	64748436	64748455	-	47.0	<>	3	20	792
25849	chr3	14679375	14679394	+	46.8	<>	3	20	792
25850	chr17	86906315	86906334	-	46.8	<>	3	20	792
25851	chr18	57976796	57976815	+	46.8	<>	3	20	792
25852	chr6	13281045	13281064	-	46.75	<>	3	20	792
25853	chr12	17554309	17554328	-	46.62	<>	3	20	792
25854	chr3	68056531	68056550	+	46.62	<>	3	20	792
25855	chr3	9711102	9711121	+	46.56	<>	3	20	792
25856	chr16	37109440	37109459	+	46.34	<>	3	20	792
25857	chr16	96671788	96671807	-	46.06	<>	3	20	792
25858	chr3	153655299	153655318	-	46.06	<>	3	20	792
25859	chr18	58481865	58481884	-	45.88	<>	3	20	792
25860	chr7	125393828	125393847	-	45.75	<>	3	20	792
25861	chr16	25349805	25349824	-	45.62	<>	3	20	792
25862	chr4	74231656	74231675	-	45.38	<>	3	20	792
25863	chr4	74231658	74231677	+	45.22	<>	3	20	792
25864	chr13	89543209	89543228	-	45.2	<>	3	20	792
25865	chr1	179477243	179477262	-	45.0	<>	3	20	792
25866	chr4	127368529	127368548	+	44.75	<>	3	20	792
25867	chr3	25220803	25220822	-	44.62	<>	3	20	792
25868	chr12	41487217	41487236	-	44.56	<>	3	20	792
25869	chr14	102510621	102510640	-	44.4	<>	3	20	792
25870	chr4	25180062	25180081	-	44.38	<>	3	20	792
25871	chr3	31146116	31146135	+	44.2	<>	3	20	792
25872	chr16	58299639	58299658	+	44.12	<>	3	20	792
25873	chr5	16309782	16309801	+	43.94	<>	3	20	792
25874	chr7	118102436	118102455	-	43.88	<>	3	20	792
25875	chr5	16309780	16309799	-	43.75	<>	3	20	792
25876	chr13	51830906	51830925	+	43.62	<>	3	20	792
25877	chr6	100882571	100882590	+	43.6	<>	3	20	792
25878	chr1	54381456	54381475	-	43.56	<>	3	20	792
25879	chr7	143153991	143154010	+	43.38	<>	3	20	792
25880	chr9	122729740	122729759	-	43.3	<>	3	20	792
25881	chr2	113494885	113494904	+	43.2	<>	3	20	792
25882	chr13	113877596	113877615	+	43.12	<>	3	20	792
25883	chr12	74013946	74013965	-	43.12	<>	3	20	792
25884	chr1	120586652	120586671	+	43.1	<>	3	20	792
25885	chr17	42603598	42603617	-	43.06	<>	3	20	792
25886	chr8	50293731	50293750	-	42.88	<>	3	20	792
25887	chr1	5905000	5905019	-	42.8	<>	3	20	792
25888	chr16	27468962	27468981	+	42.75	<>	3	20	792
25889	chr15	70921072	70921091	-	42.62	<>	3	20	792
25890	chr8	91797706	91797725	+	42.6	<>	3	20	792
25891	chr3	80079950	80079969	+	42.5	<>	3	20	792
25892	chr18	16211890	16211909	-	42.47	<>	3	20	792
25893	chr3	113080921	113080940	-	42.47	<>	3	20	792
25894	chr2	17415562	17415581	-	42.34	<>	3	20	792
25895	chr7	49121484	49121503	-	42.3	<>	3	20	792
25896	chr18	16211892	16211911	+	42.3	<>	3	20	792
25897	chr8	26184368	26184387	+	42.22	<>	3	20	792
25898	chr2	37815860	37815879	+	42.2	<>	3	20	792
25899	chr6	6005818	6005837	+	42.06	<>	3	20	792
25900	chr12	35192361	35192380	+	53.78	<>	4	20	792
25901	chr2	48886252	48886271	-	53.7	<>	4	20	792
25902	chr12	35192359	35192378	-	53.66	<>	4	20	792
25903	chr8	102781112	102781131	-	53.5	<>	4	20	792
25904	chr5	49961991	49962010	-	53.3	<>	4	20	792
25905	chr9	26776356	26776375	-	53.12	<>	4	20	792
25906	chr9	51152589	51152608	-	53.06	<>	4	20	792
25907	chr8	58566264	58566283	+	52.88	<>	4	20	792
25908	chr12	40837731	40837750	+	52.84	<>	4	20	792
25909	chr8	36523116	36523135	-	52.5	<>	4	20	792
25910	chr6	101261721	101261740	-	52.5	<>	4	20	792
25911	chr11	57467954	57467973	-	52.38	<>	4	20	792
25912	chr4	70621534	70621553	-	52.28	<>	4	20	792
25913	chr2	101905952	101905971	+	52.25	<>	4	20	792
25914	chr13	19698902	19698921	+	51.94	<>	4	20	792
25915	chr16	13117402	13117421	+	51.94	<>	4	20	792
25916	chr9	63136044	63136063	+	51.75	<>	4	20	792
25917	chr12	92303369	92303388	+	51.62	<>	4	20	792
25918	chr11	31949597	31949616	-	51.56	<>	4	20	792
25919	chr9	49494116	49494135	+	51.2	<>	4	20	792
25920	chr12	17554295	17554314	+	51.2	<>	4	20	792
25921	chr9	88222169	88222188	-	51.16	<>	4	20	792
25922	chr1	55404542	55404561	+	51.12	<>	4	20	792
25923	chr12	57825931	57825950	+	51.06	<>	4	20	792
25924	chr3	57843966	57843985	+	50.94	<>	4	20	792
25925	chr16	22564764	22564783	+	50.8	<>	4	20	792
25926	chr7	132213675	132213694	-	50.6	<>	4	20	792
25927	chr16	72215914	72215933	-	50.38	<>	4	20	792
25928	chr18	16217031	16217050	+	50.2	<>	4	20	792
25929	chr11	113165297	113165316	-	50.12	<>	4	20	792
25930	chr14	34810922	34810941	+	49.88	<>	4	20	792
25931	chr17	83271677	83271696	+	49.25	<>	4	20	792
25932	chr12	78056172	78056191	+	49.12	<>	4	20	792
25933	chr16	89765679	89765698	-	49.0	<>	4	20	792
25934	chr13	112264852	112264871	-	48.94	<>	4	20	792
25935	chr13	112264855	112264874	-	48.88	<>	4	20	792
25936	chr2	118638274	118638293	+	48.7	<>	4	20	792
25937	chr15	32766466	32766485	-	48.47	<>	4	20	792
25938	chr1	21411386	21411405	+	48.44	<>	4	20	792
25939	chr6	43686121	43686140	+	48.3	<>	4	20	792
25940	chr13	30260113	30260132	-	48.25	<>	4	20	792
25941	chr9	60245108	60245127	+	47.97	<>	4	20	792
25942	chr1	103799500	103799519	+	47.94	<>	4	20	792
25943	chr7	86211545	86211564	-	47.94	<>	4	20	792
25944	chr11	40149490	40149509	-	47.47	<>	4	20	792
25945	chr11	25862970	25862989	-	47.2	<>	4	20	792
25946	chr16	72218208	72218227	+	47.12	<>	4	20	792
25947	chr15	44836383	44836402	+	47.12	<>	4	20	792
25948	chr16	64748436	64748455	-	47.0	<>	4	20	792
25949	chr3	14679375	14679394	+	46.8	<>	4	20	792
25950	chr17	86906315	86906334	-	46.8	<>	4	20	792
25951	chr18	57976796	57976815	+	46.8	<>	4	20	792
25952	chr6	13281045	13281064	-	46.75	<>	4	20	792
25953	chr12	17554309	17554328	-	46.62	<>	4	20	792
25954	chr3	68056531	68056550	+	46.62	<>	4	20	792
25955	chr3	9711102	9711121	+	46.56	<>	4	20	792
25956	chr16	37109440	37109459	+	46.34	<>	4	20	792
25957	chr16	96671788	96671807	-	46.06	<>	4	20	792
25958	chr3	153655299	153655318	-	46.06	<>	4	20	792
25959	chr18	58481865	58481884	-	45.88	<>	4	20	792
25960	chr7	125393828	125393847	-	45.75	<>	4	20	792
25961	chr16	25349805	25349824	-	45.62	<>	4	20	792
25962	chr4	74231656	74231675	-	45.38	<>	4	20	792
25963	chr4	74231658	74231677	+	45.22	<>	4	20	792
25964	chr13	89543209	89543228	-	45.2	<>	4	20	792
25965	chr1	179477243	179477262	-	45.0	<>	4	20	792
25966	chr4	127368529	127368548	+	44.75	<>	4	20	792
25967	chr3	25220803	25220822	-	44.62	<>	4	20	792
25968	chr12	41487217	41487236	-	44.56	<>	4	20	792
25969	chr14	102510621	102510640	-	44.4	<>	4	20	792
25970	chr4	25180062	25180081	-	44.38	<>	4	20	792
25971	chr3	31146116	31146135	+	44.2	<>	4	20	792
25972	chr16	58299639	58299658	+	44.12	<>	4	20	792
25973	chr5	16309782	16309801	+	43.94	<>	4	20	792
25974	chr7	118102436	118102455	-	43.88	<>	4	20	792
25975	chr5	16309780	16309799	-	43.75	<>	4	20	792
25976	chr13	51830906	51830925	+	43.62	<>	4	20	792
25977	chr6	100882571	100882590	+	43.6	<>	4	20	792
25978	chr1	54381456	54381475	-	43.56	<>	4	20	792
25979	chr7	143153991	143154010	+	43.38	<>	4	20	792
25980	chr9	122729740	122729759	-	43.3	<>	4	20	792
25981	chr2	113494885	113494904	+	43.2	<>	4	20	792
25982	chr13	113877596	113877615	+	43.12	<>	4	20	792
25983	chr12	74013946	74013965	-	43.12	<>	4	20	792
25984	chr1	120586652	120586671	+	43.1	<>	4	20	792
25985	chr17	42603598	42603617	-	43.06	<>	4	20	792
25986	chr8	50293731	50293750	-	42.88	<>	4	20	792
25987	chr1	5905000	5905019	-	42.8	<>	4	20	792
25988	chr16	27468962	27468981	+	42.75	<>	4	20	792
25989	chr15	70921072	70921091	-	42.62	<>	4	20	792
25990	chr8	91797706	91797725	+	42.6	<>	4	20	792
25991	chr3	80079950	80079969	+	42.5	<>	4	20	792
25992	chr18	16211890	16211909	-	42.47	<>	4	20	792
25993	chr3	113080921	113080940	-	42.47	<>	4	20	792
25994	chr2	17415562	17415581	-	42.34	<>	4	20	792
25995	chr7	49121484	49121503	-	42.3	<>	4	20	792
25996	chr18	16211892	16211911	+	42.3	<>	4	20	792
25997	chr8	26184368	26184387	+	42.22	<>	4	20	792
25998	chr2	37815860	37815879	+	42.2	<>	4	20	792
25999	chr6	6005818	6005837	+	42.06	<>	4	20	792
26000	chr12	35192361	35192380	+	53.78	<>	3	20	819
26001	chr2	48886252	48886271	-	53.7	<>	3	20	819
26002	chr12	35192359	35192378	-	53.66	<>	3	20	819
26003	chr8	102781112	102781131	-	53.5	<>	3	20	819
26004	chr5	49961991	49962010	-	53.3	<>	3	20	819
26005	chr9	26776356	26776375	-	53.12	<>	3	20	819
26006	chr9	51152589	51152608	-	53.06	<>	3	20	819
26007	chr8	58566264	58566283	+	52.88	<>	3	20	819
26008	chr12	40837731	40837750	+	52.84	<>	3	20	819
26009	chr8	36523116	36523135	-	52.5	<>	3	20	819
26010	chr6	101261721	101261740	-	52.5	<>	3	20	819
26011	chr11	57467954	57467973	-	52.38	<>	3	20	819
26012	chr4	70621534	70621553	-	52.28	<>	3	20	819
26013	chr2	101905952	101905971	+	52.25	<>	3	20	819
26014	chr13	19698902	19698921	+	51.94	<>	3	20	819
26015	chr16	13117402	13117421	+	51.94	<>	3	20	819
26016	chr9	63136044	63136063	+	51.75	<>	3	20	819
26017	chr12	92303369	92303388	+	51.62	<>	3	20	819
26018	chr11	31949597	31949616	-	51.56	<>	3	20	819
26019	chr9	49494116	49494135	+	51.2	<>	3	20	819
26020	chr12	17554295	17554314	+	51.2	<>	3	20	819
26021	chr9	88222169	88222188	-	51.16	<>	3	20	819
26022	chr1	55404542	55404561	+	51.12	<>	3	20	819
26023	chr12	57825931	57825950	+	51.06	<>	3	20	819
26024	chr3	57843966	57843985	+	50.94	<>	3	20	819
26025	chr16	22564764	22564783	+	50.8	<>	3	20	819
26026	chr7	132213675	132213694	-	50.6	<>	3	20	819
26027	chr16	72215914	72215933	-	50.38	<>	3	20	819
26028	chr18	16217031	16217050	+	50.2	<>	3	20	819
26029	chr11	113165297	113165316	-	50.12	<>	3	20	819
26030	chr14	34810922	34810941	+	49.88	<>	3	20	819
26031	chr17	83271677	83271696	+	49.25	<>	3	20	819
26032	chr12	78056172	78056191	+	49.12	<>	3	20	819
26033	chr16	89765679	89765698	-	49.0	<>	3	20	819
26034	chr13	112264852	112264871	-	48.94	<>	3	20	819
26035	chr13	112264855	112264874	-	48.88	<>	3	20	819
26036	chr2	118638274	118638293	+	48.7	<>	3	20	819
26037	chr15	32766466	32766485	-	48.47	<>	3	20	819
26038	chr1	21411386	21411405	+	48.44	<>	3	20	819
26039	chr6	43686121	43686140	+	48.3	<>	3	20	819
26040	chr13	30260113	30260132	-	48.25	<>	3	20	819
26041	chr9	60245108	60245127	+	47.97	<>	3	20	819
26042	chr1	103799500	103799519	+	47.94	<>	3	20	819
26043	chr7	86211545	86211564	-	47.94	<>	3	20	819
26044	chr11	40149490	40149509	-	47.47	<>	3	20	819
26045	chr11	25862970	25862989	-	47.2	<>	3	20	819
26046	chr16	72218208	72218227	+	47.12	<>	3	20	819
26047	chr15	44836383	44836402	+	47.12	<>	3	20	819
26048	chr16	64748436	64748455	-	47.0	<>	3	20	819
26049	chr3	14679375	14679394	+	46.8	<>	3	20	819
26050	chr17	86906315	86906334	-	46.8	<>	3	20	819
26051	chr18	57976796	57976815	+	46.8	<>	3	20	819
26052	chr6	13281045	13281064	-	46.75	<>	3	20	819
26053	chr12	17554309	17554328	-	46.62	<>	3	20	819
26054	chr3	68056531	68056550	+	46.62	<>	3	20	819
26055	chr3	9711102	9711121	+	46.56	<>	3	20	819
26056	chr16	37109440	37109459	+	46.34	<>	3	20	819
26057	chr16	96671788	96671807	-	46.06	<>	3	20	819
26058	chr3	153655299	153655318	-	46.06	<>	3	20	819
26059	chr18	58481865	58481884	-	45.88	<>	3	20	819
26060	chr7	125393828	125393847	-	45.75	<>	3	20	819
26061	chr16	25349805	25349824	-	45.62	<>	3	20	819
26062	chr4	74231656	74231675	-	45.38	<>	3	20	819
26063	chr4	74231658	74231677	+	45.22	<>	3	20	819
26064	chr13	89543209	89543228	-	45.2	<>	3	20	819
26065	chr1	179477243	179477262	-	45.0	<>	3	20	819
26066	chr4	127368529	127368548	+	44.75	<>	3	20	819
26067	chr3	25220803	25220822	-	44.62	<>	3	20	819
26068	chr12	41487217	41487236	-	44.56	<>	3	20	819
26069	chr14	102510621	102510640	-	44.4	<>	3	20	819
26070	chr4	25180062	25180081	-	44.38	<>	3	20	819
26071	chr3	31146116	31146135	+	44.2	<>	3	20	819
26072	chr16	58299639	58299658	+	44.12	<>	3	20	819
26073	chr5	16309782	16309801	+	43.94	<>	3	20	819
26074	chr7	118102436	118102455	-	43.88	<>	3	20	819
26075	chr5	16309780	16309799	-	43.75	<>	3	20	819
26076	chr13	51830906	51830925	+	43.62	<>	3	20	819
26077	chr6	100882571	100882590	+	43.6	<>	3	20	819
26078	chr1	54381456	54381475	-	43.56	<>	3	20	819
26079	chr7	143153991	143154010	+	43.38	<>	3	20	819
26080	chr9	122729740	122729759	-	43.3	<>	3	20	819
26081	chr2	113494885	113494904	+	43.2	<>	3	20	819
26082	chr13	113877596	113877615	+	43.12	<>	3	20	819
26083	chr12	74013946	74013965	-	43.12	<>	3	20	819
26084	chr1	120586652	120586671	+	43.1	<>	3	20	819
26085	chr17	42603598	42603617	-	43.06	<>	3	20	819
26086	chr8	50293731	50293750	-	42.88	<>	3	20	819
26087	chr1	5905000	5905019	-	42.8	<>	3	20	819
26088	chr16	27468962	27468981	+	42.75	<>	3	20	819
26089	chr15	70921072	70921091	-	42.62	<>	3	20	819
26090	chr8	91797706	91797725	+	42.6	<>	3	20	819
26091	chr3	80079950	80079969	+	42.5	<>	3	20	819
26092	chr18	16211890	16211909	-	42.47	<>	3	20	819
26093	chr3	113080921	113080940	-	42.47	<>	3	20	819
26094	chr2	17415562	17415581	-	42.34	<>	3	20	819
26095	chr7	49121484	49121503	-	42.3	<>	3	20	819
26096	chr18	16211892	16211911	+	42.3	<>	3	20	819
26097	chr8	26184368	26184387	+	42.22	<>	3	20	819
26098	chr2	37815860	37815879	+	42.2	<>	3	20	819
26099	chr6	6005818	6005837	+	42.06	<>	3	20	819
26100	chr12	35192361	35192380	+	53.78	<>	4	20	819
26101	chr2	48886252	48886271	-	53.7	<>	4	20	819
26102	chr12	35192359	35192378	-	53.66	<>	4	20	819
26103	chr8	102781112	102781131	-	53.5	<>	4	20	819
26104	chr5	49961991	49962010	-	53.3	<>	4	20	819
26105	chr9	26776356	26776375	-	53.12	<>	4	20	819
26106	chr9	51152589	51152608	-	53.06	<>	4	20	819
26107	chr8	58566264	58566283	+	52.88	<>	4	20	819
26108	chr12	40837731	40837750	+	52.84	<>	4	20	819
26109	chr8	36523116	36523135	-	52.5	<>	4	20	819
26110	chr6	101261721	101261740	-	52.5	<>	4	20	819
26111	chr11	57467954	57467973	-	52.38	<>	4	20	819
26112	chr4	70621534	70621553	-	52.28	<>	4	20	819
26113	chr2	101905952	101905971	+	52.25	<>	4	20	819
26114	chr13	19698902	19698921	+	51.94	<>	4	20	819
26115	chr16	13117402	13117421	+	51.94	<>	4	20	819
26116	chr9	63136044	63136063	+	51.75	<>	4	20	819
26117	chr12	92303369	92303388	+	51.62	<>	4	20	819
26118	chr11	31949597	31949616	-	51.56	<>	4	20	819
26119	chr9	49494116	49494135	+	51.2	<>	4	20	819
26120	chr12	17554295	17554314	+	51.2	<>	4	20	819
26121	chr9	88222169	88222188	-	51.16	<>	4	20	819
26122	chr1	55404542	55404561	+	51.12	<>	4	20	819
26123	chr12	57825931	57825950	+	51.06	<>	4	20	819
26124	chr3	57843966	57843985	+	50.94	<>	4	20	819
26125	chr16	22564764	22564783	+	50.8	<>	4	20	819
26126	chr7	132213675	132213694	-	50.6	<>	4	20	819
26127	chr16	72215914	72215933	-	50.38	<>	4	20	819
26128	chr18	16217031	16217050	+	50.2	<>	4	20	819
26129	chr11	113165297	113165316	-	50.12	<>	4	20	819
26130	chr14	34810922	34810941	+	49.88	<>	4	20	819
26131	chr17	83271677	83271696	+	49.25	<>	4	20	819
26132	chr12	78056172	78056191	+	49.12	<>	4	20	819
26133	chr16	89765679	89765698	-	49.0	<>	4	20	819
26134	chr13	112264852	112264871	-	48.94	<>	4	20	819
26135	chr13	112264855	112264874	-	48.88	<>	4	20	819
26136	chr2	118638274	118638293	+	48.7	<>	4	20	819
26137	chr15	32766466	32766485	-	48.47	<>	4	20	819
26138	chr1	21411386	21411405	+	48.44	<>	4	20	819
26139	chr6	43686121	43686140	+	48.3	<>	4	20	819
26140	chr13	30260113	30260132	-	48.25	<>	4	20	819
26141	chr9	60245108	60245127	+	47.97	<>	4	20	819
26142	chr1	103799500	103799519	+	47.94	<>	4	20	819
26143	chr7	86211545	86211564	-	47.94	<>	4	20	819
26144	chr11	40149490	40149509	-	47.47	<>	4	20	819
26145	chr11	25862970	25862989	-	47.2	<>	4	20	819
26146	chr16	72218208	72218227	+	47.12	<>	4	20	819
26147	chr15	44836383	44836402	+	47.12	<>	4	20	819
26148	chr16	64748436	64748455	-	47.0	<>	4	20	819
26149	chr3	14679375	14679394	+	46.8	<>	4	20	819
26150	chr17	86906315	86906334	-	46.8	<>	4	20	819
26151	chr18	57976796	57976815	+	46.8	<>	4	20	819
26152	chr6	13281045	13281064	-	46.75	<>	4	20	819
26153	chr12	17554309	17554328	-	46.62	<>	4	20	819
26154	chr3	68056531	68056550	+	46.62	<>	4	20	819
26155	chr3	9711102	9711121	+	46.56	<>	4	20	819
26156	chr16	37109440	37109459	+	46.34	<>	4	20	819
26157	chr16	96671788	96671807	-	46.06	<>	4	20	819
26158	chr3	153655299	153655318	-	46.06	<>	4	20	819
26159	chr18	58481865	58481884	-	45.88	<>	4	20	819
26160	chr7	125393828	125393847	-	45.75	<>	4	20	819
26161	chr16	25349805	25349824	-	45.62	<>	4	20	819
26162	chr4	74231656	74231675	-	45.38	<>	4	20	819
26163	chr4	74231658	74231677	+	45.22	<>	4	20	819
26164	chr13	89543209	89543228	-	45.2	<>	4	20	819
26165	chr1	179477243	179477262	-	45.0	<>	4	20	819
26166	chr4	127368529	127368548	+	44.75	<>	4	20	819
26167	chr3	25220803	25220822	-	44.62	<>	4	20	819
26168	chr12	41487217	41487236	-	44.56	<>	4	20	819
26169	chr14	102510621	102510640	-	44.4	<>	4	20	819
26170	chr4	25180062	25180081	-	44.38	<>	4	20	819
26171	chr3	31146116	31146135	+	44.2	<>	4	20	819
26172	chr16	58299639	58299658	+	44.12	<>	4	20	819
26173	chr5	16309782	16309801	+	43.94	<>	4	20	819
26174	chr7	118102436	118102455	-	43.88	<>	4	20	819
26175	chr5	16309780	16309799	-	43.75	<>	4	20	819
26176	chr13	51830906	51830925	+	43.62	<>	4	20	819
26177	chr6	100882571	100882590	+	43.6	<>	4	20	819
26178	chr1	54381456	54381475	-	43.56	<>	4	20	819
26179	chr7	143153991	143154010	+	43.38	<>	4	20	819
26180	chr9	122729740	122729759	-	43.3	<>	4	20	819
26181	chr2	113494885	113494904	+	43.2	<>	4	20	819
26182	chr13	113877596	113877615	+	43.12	<>	4	20	819
26183	chr12	74013946	74013965	-	43.12	<>	4	20	819
26184	chr1	120586652	120586671	+	43.1	<>	4	20	819
26185	chr17	42603598	42603617	-	43.06	<>	4	20	819
26186	chr8	50293731	50293750	-	42.88	<>	4	20	819
26187	chr1	5905000	5905019	-	42.8	<>	4	20	819
26188	chr16	27468962	27468981	+	42.75	<>	4	20	819
26189	chr15	70921072	70921091	-	42.62	<>	4	20	819
26190	chr8	91797706	91797725	+	42.6	<>	4	20	819
26191	chr3	80079950	80079969	+	42.5	<>	4	20	819
26192	chr18	16211890	16211909	-	42.47	<>	4	20	819
26193	chr3	113080921	113080940	-	42.47	<>	4	20	819
26194	chr2	17415562	17415581	-	42.34	<>	4	20	819
26195	chr7	49121484	49121503	-	42.3	<>	4	20	819
26196	chr18	16211892	16211911	+	42.3	<>	4	20	819
26197	chr8	26184368	26184387	+	42.22	<>	4	20	819
26198	chr2	37815860	37815879	+	42.2	<>	4	20	819
26199	chr6	6005818	6005837	+	42.06	<>	4	20	819
26200	chr12	35192361	35192380	+	53.78	<>	3	20	846
26201	chr2	48886252	48886271	-	53.7	<>	3	20	846
26202	chr12	35192359	35192378	-	53.66	<>	3	20	846
26203	chr8	102781112	102781131	-	53.5	<>	3	20	846
26204	chr5	49961991	49962010	-	53.3	<>	3	20	846
26205	chr9	26776356	26776375	-	53.12	<>	3	20	846
26206	chr9	51152589	51152608	-	53.06	<>	3	20	846
26207	chr8	58566264	58566283	+	52.88	<>	3	20	846
