out_folder	locus_specification	shuffle_parameter	mutation_method	ctcf_selection_threshold	map_score_threshold	GC_content
data	chr1,126789632,128100352	4	mask_motif	12	6000	0.4375938415527344
data	chr1,126789632,128100352	4	mask_motif	12	6500	0.4375938415527344
data	chr1,126789632,128100352	4	random	5	5500	0.4375938415527344
data	chr1,126789632,128100352	4	random	5	6000	0.4375938415527344
data	chr1,126789632,128100352	4	random	5	6500	0.4375938415527344
data	chr1,126789632,128100352	4	random	8	5500	0.4375938415527344
data	chr1,126789632,128100352	4	random	8	6000	0.4375938415527344
data	chr1,126789632,128100352	4	random	8	6500	0.4375938415527344
data	chr1,126789632,128100352	4	random	12	5500	0.4375938415527344
data	chr1,126789632,128100352	4	random	12	6000	0.4375938415527344
data	chr1,126789632,128100352	4	random	12	6500	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	5	5500	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	5	6000	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	5	6500	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	8	5500	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	8	6000	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	8	6500	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	12	5500	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	12	6000	0.4375938415527344
data	chr1,126789632,128100352	4	permute_motif	12	6500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	5	5500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	5	6000	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	5	6500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	8	5500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	8	6000	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	8	6500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	12	5500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	12	6000	0.4375938415527344
data	chr1,126789632,128100352	8	permute_whole_seq	12	6500	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	5	5500	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	5	6000	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	5	6500	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	8	5500	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	8	6000	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	8	6500	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	12	5500	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	12	6000	0.4375938415527344
data	chr1,126789632,128100352	8	mask_motif	12	6500	0.4375938415527344
data	chr1,126789632,128100352	8	random	5	5500	0.4375938415527344
data	chr1,126789632,128100352	8	random	5	6000	0.4375938415527344
data	chr1,126789632,128100352	8	random	5	6500	0.4375938415527344
data	chr1,126789632,128100352	8	random	8	5500	0.4375938415527344
data	chr1,126789632,128100352	8	random	8	6000	0.4375938415527344
data	chr1,126789632,128100352	8	random	8	6500	0.4375938415527344
data	chr1,126789632,128100352	8	random	12	5500	0.4375938415527344
data	chr1,126789632,128100352	8	random	12	6000	0.4375938415527344
data	chr1,126789632,128100352	8	random	12	6500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	5	5500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	5	6000	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	5	6500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	8	5500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	8	6000	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	8	6500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	12	5500	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	12	6000	0.4375938415527344
data	chr1,126789632,128100352	8	permute_motif	12	6500	0.4375938415527344
data	chr4,50073600,51384320	2	permute_whole_seq	5	5500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	5	6000	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	5	6500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	8	5500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	8	6000	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	8	6500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	12	5500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	12	6000	0.3713356018066406
data	chr4,50073600,51384320	2	permute_whole_seq	12	6500	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	5	5500	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	5	6000	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	5	6500	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	8	5500	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	8	6000	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	8	6500	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	12	5500	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	12	6000	0.3713356018066406
data	chr4,50073600,51384320	2	mask_motif	12	6500	0.3713356018066406
data	chr4,50073600,51384320	2	random	5	5500	0.3713356018066406
data	chr4,50073600,51384320	2	random	5	6000	0.3713356018066406
data	chr4,50073600,51384320	2	random	5	6500	0.3713356018066406
data	chr4,50073600,51384320	2	random	8	5500	0.3713356018066406
data	chr4,50073600,51384320	2	random	8	6000	0.3713356018066406
data	chr4,50073600,51384320	2	random	8	6500	0.3713356018066406
data	chr4,50073600,51384320	2	random	12	5500	0.3713356018066406
data	chr4,50073600,51384320	2	random	12	6000	0.3713356018066406
data	chr4,50073600,51384320	2	random	12	6500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	5	5500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	5	6000	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	5	6500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	8	5500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	8	6000	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	8	6500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	12	5500	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	12	6000	0.3713356018066406
data	chr4,50073600,51384320	2	permute_motif	12	6500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	5	5500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	5	6000	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	5	6500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	8	5500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	8	6000	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	8	6500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	12	5500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	12	6000	0.3713356018066406
data	chr4,50073600,51384320	4	permute_whole_seq	12	6500	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	5	5500	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	5	6000	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	5	6500	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	8	5500	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	8	6000	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	8	6500	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	12	5500	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	12	6000	0.3713356018066406
data	chr4,50073600,51384320	4	mask_motif	12	6500	0.3713356018066406
data	chr4,50073600,51384320	4	random	5	5500	0.3713356018066406
data	chr4,50073600,51384320	4	random	5	6000	0.3713356018066406
data	chr4,50073600,51384320	4	random	5	6500	0.3713356018066406
data	chr4,50073600,51384320	4	random	8	5500	0.3713356018066406
data	chr4,50073600,51384320	4	random	8	6000	0.3713356018066406
data	chr4,50073600,51384320	4	random	8	6500	0.3713356018066406
data	chr4,50073600,51384320	4	random	12	5500	0.3713356018066406
data	chr4,50073600,51384320	4	random	12	6000	0.3713356018066406
data	chr4,50073600,51384320	4	random	12	6500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	5	5500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	5	6000	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	5	6500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	8	5500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	8	6000	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	8	6500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	12	5500	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	12	6000	0.3713356018066406
data	chr4,50073600,51384320	4	permute_motif	12	6500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	5	5500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	5	6000	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	5	6500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	8	5500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	8	6000	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	8	6500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	12	5500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	12	6000	0.3713356018066406
data	chr4,50073600,51384320	8	permute_whole_seq	12	6500	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	5	5500	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	5	6000	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	5	6500	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	8	5500	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	8	6000	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	8	6500	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	12	5500	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	12	6000	0.3713356018066406
data	chr4,50073600,51384320	8	mask_motif	12	6500	0.3713356018066406
data	chr4,50073600,51384320	8	random	5	5500	0.3713356018066406
data	chr4,50073600,51384320	8	random	5	6000	0.3713356018066406
data	chr4,50073600,51384320	8	random	5	6500	0.3713356018066406
data	chr4,50073600,51384320	8	random	8	5500	0.3713356018066406
data	chr4,50073600,51384320	8	random	8	6000	0.3713356018066406
data	chr4,50073600,51384320	8	random	8	6500	0.3713356018066406
data	chr4,50073600,51384320	8	random	12	5500	0.3713356018066406
data	chr4,50073600,51384320	8	random	12	6000	0.3713356018066406
data	chr4,50073600,51384320	8	random	12	6500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	5	5500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	5	6000	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	5	6500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	8	5500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	8	6000	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	8	6500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	12	5500	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	12	6000	0.3713356018066406
data	chr4,50073600,51384320	8	permute_motif	12	6500	0.3713356018066406
data	chr1,115716096,117026816	2	permute_whole_seq	5	5500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	5	6000	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	5	6500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	8	5500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	8	6000	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	8	6500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	12	5500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	12	6000	0.3855072021484375
data	chr1,115716096,117026816	2	permute_whole_seq	12	6500	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	5	5500	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	5	6000	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	5	6500	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	8	5500	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	8	6000	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	8	6500	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	12	5500	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	12	6000	0.3855072021484375
data	chr1,115716096,117026816	2	mask_motif	12	6500	0.3855072021484375
data	chr1,115716096,117026816	2	random	5	5500	0.3855072021484375
data	chr1,115716096,117026816	2	random	5	6000	0.3855072021484375
data	chr1,115716096,117026816	2	random	5	6500	0.3855072021484375
data	chr1,115716096,117026816	2	random	8	5500	0.3855072021484375
data	chr1,115716096,117026816	2	random	8	6000	0.3855072021484375
data	chr1,115716096,117026816	2	random	8	6500	0.3855072021484375
data	chr1,115716096,117026816	2	random	12	5500	0.3855072021484375
data	chr1,115716096,117026816	2	random	12	6000	0.3855072021484375
data	chr1,115716096,117026816	2	random	12	6500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	5	5500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	5	6000	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	5	6500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	8	5500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	8	6000	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	8	6500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	12	5500	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	12	6000	0.3855072021484375
data	chr1,115716096,117026816	2	permute_motif	12	6500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	5	5500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	5	6000	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	5	6500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	8	5500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	8	6000	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	8	6500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	12	5500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	12	6000	0.3855072021484375
data	chr1,115716096,117026816	4	permute_whole_seq	12	6500	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	5	5500	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	5	6000	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	5	6500	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	8	5500	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	8	6000	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	8	6500	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	12	5500	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	12	6000	0.3855072021484375
data	chr1,115716096,117026816	4	mask_motif	12	6500	0.3855072021484375
data	chr1,115716096,117026816	4	random	5	5500	0.3855072021484375
data	chr1,115716096,117026816	4	random	5	6000	0.3855072021484375
data	chr1,115716096,117026816	4	random	5	6500	0.3855072021484375
data	chr1,115716096,117026816	4	random	8	5500	0.3855072021484375
data	chr1,115716096,117026816	4	random	8	6000	0.3855072021484375
data	chr1,115716096,117026816	4	random	8	6500	0.3855072021484375
data	chr1,115716096,117026816	4	random	12	5500	0.3855072021484375
data	chr1,115716096,117026816	4	random	12	6000	0.3855072021484375
data	chr1,115716096,117026816	4	random	12	6500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	5	5500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	5	6000	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	5	6500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	8	5500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	8	6000	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	8	6500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	12	5500	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	12	6000	0.3855072021484375
data	chr1,115716096,117026816	4	permute_motif	12	6500	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	5	5500	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	5	6000	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	5	6500	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	8	5500	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	8	6000	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	8	6500	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	12	5500	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	12	6000	0.3855072021484375
data	chr1,115716096,117026816	8	permute_whole_seq	12	6500	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	5	5500	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	5	6000	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	5	6500	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	8	5500	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	8	6000	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	8	6500	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	12	5500	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	12	6000	0.3855072021484375
data	chr1,115716096,117026816	8	mask_motif	12	6500	0.3855072021484375
data	chr1,115716096,117026816	8	random	5	5500	0.3855072021484375
data	chr1,115716096,117026816	8	random	5	6000	0.3855072021484375
