background_seqs	enhancer_offset	ctcf_offset_2	ctcf_offset_1	enhancer_flank_bp	ctcf_flank_bp_2	ctcf_flank_bp_1	enhancer_locus_specification	ctcf_locus_specification_2	ctcf_locus_specification_1	locus_orientation	gene_locus_specification	gene_flank_bp	gene_offset	gene_symbol	promoter_num_of_motifs	insert_loci	insert_flank_bp	insert_offsets
0				0	0	0				>	chr10,60219261,60239261,-	0	50000	ENSMUSG00000057337.13	21	None$None$chr10,60219261,60239261,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,60257626,60277626,+	0	50000	ENSMUSG00000004207.14	13	None$None$chr10,60257626,60277626,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,60657334,60677334,-	0	50000	ENSMUSG00000012819.15	11	None$None$chr10,60657334,60677334,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,60326850,60346850,+	0	50000	ENSMUSG00000020101.14	12	None$None$chr10,60326850,60346850,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,60752783,60772783,-	0	50000	ENSMUSG00000020100.15	18	None$None$chr10,60752783,60772783,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,60831582,60851582,-	0	50000	ENSMUSG00000020099.8	19	None$None$chr10,60831582,60851582,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61011302,61031302,+	0	50000	ENSMUSG00000093568.1	12	None$None$chr10,61011302,61031302,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61042812,61062812,-	0	50000	ENSMUSG00000093489.1	26	None$None$chr10,61042812,61062812,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61051901,61071901,-	0	50000	ENSMUSG00000093573.1	27	None$None$chr10,61051901,61071901,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61069330,61089330,+	0	50000	ENSMUSG00000020098.7	13	None$None$chr10,61069330,61089330,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61147645,61167645,-	0	50000	ENSMUSG00000020097.14	17	None$None$chr10,61147645,61167645,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61273439,61293439,-	0	50000	ENSMUSG00000059901.12	9	None$None$chr10,61273439,61293439,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61289829,61309829,+	0	50000	ENSMUSG00000061488.5	7	None$None$chr10,61289829,61309829,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61383531,61403531,-	0	50000	ENSMUSG00000020092.9	15	None$None$chr10,61383531,61403531,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61339665,61359665,+	0	50000	ENSMUSG00000112256.1	15	None$None$chr10,61339665,61359665,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61397971,61417971,+	0	50000	ENSMUSG00000037171.6	15	None$None$chr10,61397971,61417971,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61452662,61472662,-	0	50000	ENSMUSG00000020091.15	13	None$None$chr10,61452662,61472662,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61450718,61470718,-	0	50000	ENSMUSG00000112229.1	13	None$None$chr10,61450718,61470718,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61455800,61475800,+	0	50000	ENSMUSG00000037151.8	12	None$None$chr10,61455800,61475800,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61550910,61570910,+	0	50000	ENSMUSG00000112255.1	6	None$None$chr10,61550910,61570910,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61575491,61595491,+	0	50000	ENSMUSG00000020090.7	8	None$None$chr10,61575491,61595491,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61628551,61648551,+	0	50000	ENSMUSG00000020089.8	10	None$None$chr10,61628551,61648551,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61660298,61680298,+	0	50000	ENSMUSG00000020088.10	11	None$None$chr10,61660298,61680298,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61675513,61695513,+	0	50000	ENSMUSG00000020087.5	12	None$None$chr10,61675513,61695513,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61695262,61715262,+	0	50000	ENSMUSG00000020085.15	7	None$None$chr10,61695262,61715262,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61784148,61804148,-	0	50000	ENSMUSG00000020086.6	9	None$None$chr10,61784148,61804148,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,61866414,61886414,-	0	50000	ENSMUSG00000058806.14	15	None$None$chr10,61866414,61886414,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62051122,62071122,+	0	50000	ENSMUSG00000046687.6	12	None$None$chr10,62051122,62071122,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62111051,62131051,-	0	50000	ENSMUSG00000020083.13	8	None$None$chr10,62111051,62131051,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62113089,62133089,+	0	50000	ENSMUSG00000044312.4	7	None$None$chr10,62113089,62133089,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62231252,62251252,-	0	50000	ENSMUSG00000037031.10	15	None$None$chr10,62231252,62251252,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62340543,62360543,-	0	50000	ENSMUSG00000037012.18	14	None$None$chr10,62340543,62360543,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62449739,62469739,-	0	50000	ENSMUSG00000020079.15	10	None$None$chr10,62449739,62469739,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62429488,62449488,+	0	50000	ENSMUSG00000097129.2	8	None$None$chr10,62429488,62449488,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62486599,62506599,-	0	50000	ENSMUSG00000020078.16	13	None$None$chr10,62486599,62506599,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62527452,62547452,-	0	50000	ENSMUSG00000020077.14	12	None$None$chr10,62527452,62547452,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62578441,62598441,-	0	50000	ENSMUSG00000036955.16	11	None$None$chr10,62578441,62598441,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62602282,62622282,-	0	50000	ENSMUSG00000020075.8	9	None$None$chr10,62602282,62622282,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62621513,62641513,-	0	50000	ENSMUSG00000020076.7	9	None$None$chr10,62621513,62641513,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62725802,62745802,-	0	50000	ENSMUSG00000036923.12	8	None$None$chr10,62725802,62745802,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62792232,62812232,-	0	50000	ENSMUSG00000020074.7	15	None$None$chr10,62792232,62812232,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62765641,62785641,-	0	50000	ENSMUSG00000080469.1	11	None$None$chr10,62765641,62785641,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62783188,62803188,-	0	50000	ENSMUSG00000112806.1	12	None$None$chr10,62783188,62803188,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62880015,62900015,-	0	50000	ENSMUSG00000047146.17	12	None$None$chr10,62880015,62900015,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62859995,62879995,-	0	50000	ENSMUSG00000112309.1	13	None$None$chr10,62859995,62879995,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62893515,62913515,-	0	50000	ENSMUSG00000084569.1	11	None$None$chr10,62893515,62913515,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62900632,62920632,+	0	50000	ENSMUSG00000071253.8	14	None$None$chr10,62900632,62920632,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62927025,62947025,+	0	50000	ENSMUSG00000036875.15	14	None$None$chr10,62927025,62947025,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,62960222,62980222,+	0	50000	ENSMUSG00000020070.18	12	None$None$chr10,62960222,62980222,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63023895,63043895,-	0	50000	ENSMUSG00000020069.16	9	None$None$chr10,63023895,63043895,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63004314,63024314,+	0	50000	ENSMUSG00000020072.15	8	None$None$chr10,63004314,63024314,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63040161,63060161,+	0	50000	ENSMUSG00000112129.1	11	None$None$chr10,63040161,63060161,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63203953,63223953,-	0	50000	ENSMUSG00000020067.8	4	None$None$chr10,63203953,63223953,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63223809,63243809,+	0	50000	ENSMUSG00000020064.9	5	None$None$chr10,63223809,63243809,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63295794,63315794,-	0	50000	ENSMUSG00000096991.1	12	None$None$chr10,63295794,63315794,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63381705,63401705,-	0	50000	ENSMUSG00000020063.16	7	None$None$chr10,63381705,63401705,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,63362442,63382442,+	0	50000	ENSMUSG00000036764.12	16	None$None$chr10,63362442,63382442,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,65514653,65534653,+	0	50000	ENSMUSG00000112341.1	2	None$None$chr10,65514653,65534653,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,66891613,66911613,-	0	50000	ENSMUSG00000112267.1	12	None$None$chr10,66891613,66911613,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,66920259,66940259,-	0	50000	ENSMUSG00000097134.2	10	None$None$chr10,66920259,66940259,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,66900301,66920301,+	0	50000	ENSMUSG00000097921.2	11	None$None$chr10,66900301,66920301,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,66985019,67005019,+	0	50000	ENSMUSG00000112925.1	7	None$None$chr10,66985019,67005019,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,67096946,67116946,-	0	50000	ENSMUSG00000019873.8	17	None$None$chr10,67096946,67116946,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,67076124,67096124,+	0	50000	ENSMUSG00000037876.17	11	None$None$chr10,67076124,67096124,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,67285306,67305306,-	0	50000	ENSMUSG00000075000.11	10	None$None$chr10,67285306,67305306,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,67549069,67569069,-	0	50000	ENSMUSG00000057134.6	8	None$None$chr10,67549069,67569069,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,67912663,67932663,-	0	50000	ENSMUSG00000037855.15	6	None$None$chr10,67912663,67932663,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,67959569,67979569,+	0	50000	ENSMUSG00000037846.18	4	None$None$chr10,67959569,67979569,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,68278741,68298741,-	0	50000	ENSMUSG00000019947.10	8	None$None$chr10,68278741,68298741,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,69033889,69053889,-	0	50000	ENSMUSG00000112331.1	5	None$None$chr10,69033889,69053889,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,69131433,69151433,+	0	50000	ENSMUSG00000019944.14	7	None$None$chr10,69131433,69151433,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,69352939,69372939,-	0	50000	ENSMUSG00000019942.13	12	None$None$chr10,69352939,69372939,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,69378772,69398772,+	0	50000	ENSMUSG00000069601.14	10	None$None$chr10,69378772,69398772,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,70077120,70097120,+	0	50000	ENSMUSG00000048701.13	8	None$None$chr10,70077120,70097120,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,70225099,70245099,+	0	50000	ENSMUSG00000037762.6	11	None$None$chr10,70225099,70245099,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,70420480,70440480,+	0	50000	ENSMUSG00000043259.15	2	None$None$chr10,70420480,70440480,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,70599292,70619292,-	0	50000	ENSMUSG00000037747.9	9	None$None$chr10,70599292,70619292,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,70810754,70830754,+	0	50000	ENSMUSG00000112870.1	5	None$None$chr10,70810754,70830754,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,70827016,70847016,+	0	50000	ENSMUSG00000112883.1	4	None$None$chr10,70827016,70847016,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,70848643,70868643,+	0	50000	ENSMUSG00000047692.6	4	None$None$chr10,70848643,70868643,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71159701,71179701,-	0	50000	ENSMUSG00000014329.14	8	None$None$chr10,71159701,71179701,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71161035,71181035,+	0	50000	ENSMUSG00000112028.1	9	None$None$chr10,71161035,71181035,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71238281,71258281,-	0	50000	ENSMUSG00000003923.14	6	None$None$chr10,71238281,71258281,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71285263,71305263,-	0	50000	ENSMUSG00000019927.6	15	None$None$chr10,71285263,71305263,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71344955,71364955,-	0	50000	ENSMUSG00000037710.8	11	None$None$chr10,71344955,71364955,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71327762,71347762,+	0	50000	ENSMUSG00000060733.13	16	None$None$chr10,71327762,71347762,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71597130,71617130,-	0	50000	ENSMUSG00000111965.1	7	None$None$chr10,71597130,71617130,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,71684289,71704289,+	0	50000	ENSMUSG00000112714.1	8	None$None$chr10,71684289,71704289,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,72289320,72309320,+	0	50000	ENSMUSG00000053830.4	4	None$None$chr10,72289320,72309320,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,72634844,72654844,+	0	50000	ENSMUSG00000019923.14	7	None$None$chr10,72634844,72654844,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,73181694,73201694,+	0	50000	ENSMUSG00000091825.1	9	None$None$chr10,73181694,73201694,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,74863417,74883417,-	0	50000	ENSMUSG00000072407.4	7	None$None$chr10,74863417,74883417,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,74947176,74967176,+	0	50000	ENSMUSG00000040009.6	7	None$None$chr10,74947176,74967176,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75017057,75037057,+	0	50000	ENSMUSG00000020175.15	5	None$None$chr10,75017057,75037057,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75040591,75060591,+	0	50000	ENSMUSG00000009681.10	13	None$None$chr10,75040591,75060591,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75192072,75212072,+	0	50000	ENSMUSG00000033444.14	10	None$None$chr10,75192072,75212072,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75296876,75316876,+	0	50000	ENSMUSG00000020178.6	14	None$None$chr10,75296876,75316876,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75517274,75537274,-	0	50000	ENSMUSG00000033416.15	9	None$None$chr10,75517274,75537274,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75381114,75401114,+	0	50000	ENSMUSG00000033427.14	9	None$None$chr10,75381114,75401114,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75497550,75517550,+	0	50000	ENSMUSG00000020180.10	13	None$None$chr10,75497550,75517550,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75541603,75561603,+	0	50000	ENSMUSG00000006345.10	8	None$None$chr10,75541603,75561603,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75569339,75589339,+	0	50000	ENSMUSG00000006344.17	15	None$None$chr10,75569339,75589339,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75643992,75663992,-	0	50000	ENSMUSG00000006342.15	17	None$None$chr10,75643992,75663992,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75764317,75784317,-	0	50000	ENSMUSG00000020196.10	14	None$None$chr10,75764317,75784317,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75773035,75793035,-	0	50000	ENSMUSG00000001666.8	8	None$None$chr10,75773035,75793035,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75781415,75801415,-	0	50000	ENSMUSG00000001665.11	11	None$None$chr10,75781415,75801415,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75798585,75818585,-	0	50000	ENSMUSG00000001663.10	14	None$None$chr10,75798585,75818585,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75837368,75857368,-	0	50000	ENSMUSG00000033318.7	16	None$None$chr10,75837368,75857368,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75860241,75880241,-	0	50000	ENSMUSG00000033307.7	5	None$None$chr10,75860241,75880241,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75873412,75893412,+	0	50000	ENSMUSG00000009092.5	17	None$None$chr10,75873412,75893412,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75921618,75941618,-	0	50000	ENSMUSG00000000902.13	11	None$None$chr10,75921618,75941618,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75923994,75943994,-	0	50000	ENSMUSG00000000901.17	14	None$None$chr10,75923994,75943994,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75913129,75933129,+	0	50000	ENSMUSG00000049422.7	8	None$None$chr10,75913129,75933129,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75940673,75960673,-	0	50000	ENSMUSG00000050157.6	20	None$None$chr10,75940673,75960673,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75923056,75943056,+	0	50000	ENSMUSG00000000903.3	13	None$None$chr10,75923056,75943056,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75934513,75954513,+	0	50000	ENSMUSG00000033255.8	18	None$None$chr10,75934513,75954513,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,75993993,76013993,-	0	50000	ENSMUSG00000085662.1	17	None$None$chr10,75993993,76013993,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76012649,76032649,+	0	50000	ENSMUSG00000049764.8	13	None$None$chr10,76012649,76032649,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76110962,76130962,-	0	50000	ENSMUSG00000020226.9	9	None$None$chr10,76110962,76130962,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76237866,76257866,-	0	50000	ENSMUSG00000020230.15	6	None$None$chr10,76237866,76257866,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76265509,76285509,-	0	50000	ENSMUSG00000020231.15	10	None$None$chr10,76265509,76285509,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76416913,76436913,-	0	50000	ENSMUSG00000001151.10	12	None$None$chr10,76416913,76436913,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76429080,76449080,+	0	50000	ENSMUSG00000009114.17	14	None$None$chr10,76429080,76449080,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76469115,76489115,-	0	50000	ENSMUSG00000033126.5	10	None$None$chr10,76469115,76489115,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76448926,76468926,+	0	50000	ENSMUSG00000001150.7	16	None$None$chr10,76448926,76468926,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76511587,76531587,+	0	50000	ENSMUSG00000033105.12	10	None$None$chr10,76511587,76531587,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76562227,76582227,-	0	50000	ENSMUSG00000086241.2	11	None$None$chr10,76562227,76582227,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76623631,76643631,-	0	50000	ENSMUSG00000020241.13	11	None$None$chr10,76623631,76643631,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,76961789,76981789,-	0	50000	ENSMUSG00000001120.15	13	None$None$chr10,76961789,76981789,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77012240,77032240,+	0	50000	ENSMUSG00000001436.15	19	None$None$chr10,77012240,77032240,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77166549,77186549,-	0	50000	ENSMUSG00000001435.15	7	None$None$chr10,77166549,77186549,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77117099,77137099,+	0	50000	ENSMUSG00000112612.1	13	None$None$chr10,77117099,77137099,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77239217,77259217,+	0	50000	ENSMUSG00000020260.9	9	None$None$chr10,77239217,77259217,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77418266,77438266,-	0	50000	ENSMUSG00000020262.15	6	None$None$chr10,77418266,77438266,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77515786,77535786,-	0	50000	ENSMUSG00000032977.9	10	None$None$chr10,77515786,77535786,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77510251,77530251,+	0	50000	ENSMUSG00000000290.13	11	None$None$chr10,77510251,77530251,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77561719,77581719,+	0	50000	ENSMUSG00000009291.13	11	None$None$chr10,77561719,77581719,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77586096,77606096,+	0	50000	ENSMUSG00000020265.16	13	None$None$chr10,77586096,77606096,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77602274,77622274,+	0	50000	ENSMUSG00000009293.17	14	None$None$chr10,77602274,77622274,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77653360,77673360,-	0	50000	ENSMUSG00000112007.1	13	None$None$chr10,77653360,77673360,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77666568,77686568,+	0	50000	ENSMUSG00000069581.12	8	None$None$chr10,77666568,77686568,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77902537,77922537,-	0	50000	ENSMUSG00000051652.4	15	None$None$chr10,77902537,77922537,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,77958523,77978523,+	0	50000	ENSMUSG00000020284.16	13	None$None$chr10,77958523,77978523,+$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,78009808,78029808,-	0	50000	ENSMUSG00000020277.10	21	None$None$chr10,78009808,78029808,-$None	0$0$0$0	None$None$50000$None
0				0	0	0				>	chr10,78043581,78063581,-	0	50000	ENSMUSG00000000731.15	9	None$None$chr10,78043581,78063581,-$None	0$0$0$0	None$None$50000$None
