# GimmeMotifs version 0.17.1
# Input: gimme.test/generated_background.gc.fa
# Motifs: gimme.test/combined.pfm
# Scoring: GC frequency normalized z-score
	GimmeMotifs_1	GimmeMotifs_2
chr6:44283600-44283800	0.154413	1.674747
chr8:107934600-107934800	1.306447	-1.437824
chr2:30246100-30246300	-1.660398	-1.699589
chr2:85562800-85563000	0.399042	-1.526393
chr13:35916900-35917100	0.276727	0.940312
chrY:21599300-21599500	-0.508363	0.506910
chr14:58285000-58285200	2.213853	2.039249
chr5:51400200-51400400	0.276727	-0.299364
chr12:122634900-122635100	-0.386048	-0.336486
chr6:91263900-91264100	0.276727	-0.828004
chrX:74783500-74783700	0.399042	0.780141
chr2:60403800-60404000	-0.630678	-0.283761
chr2:228197000-228197200	1.428762	1.312155
chr2:226744300-226744500	-0.508363	0.532728
chr2:179243600-179243800	1.113575	1.282616
chr12:7683400-7683600	-0.875307	1.301206
chr10:71691200-71691400	0.276727	-1.385607
chr2:105392300-105392500	0.276727	-0.203771
chr2:197491400-197491600	0.399042	-1.197047
chr10:101976200-101976400	-0.508363	-1.096868
chr11:14003500-14003700	-1.081801	-0.351073
chr4:1967500-1967700	0.154413	-0.494512
chr8:108133000-108133200	-1.832936	-0.169251
chr10:132511300-132511500	-0.875307	1.214000
chr11:129748700-129748900	-0.630678	-0.391123
chr2:94207200-94207400	0.521357	2.019541
chr19:50444800-50445000	0.399042	0.380679
chr6:151079700-151079900	2.336167	0.219672
chr1:226744600-226744800	0.276727	0.639260
chr6:117965600-117965800	-0.630678	1.712054
chrX:1173900-1174100	-0.875307	1.373197
chr10:128280400-128280600	-0.630678	-1.194413
chrX:48490400-48490600	-0.875307	-1.167503
chr18:21933500-21933700	-0.943180	0.480956
chrX:104232700-104232900	-0.630678	0.116062
chr8:59159600-59159800	0.399042	-1.620728
chr5:152349800-152350000	1.184133	0.516733
chr5:16874300-16874500	0.399042	-2.082003
chr2:202029900-202030100	-0.508363	1.141798
chr8:139511500-139511700	-0.875307	-1.113999
chr16:18202500-18202700	1.306447	1.320081
chr8:101699600-101699800	-1.538083	0.786774
chr3:34007000-34007200	-1.832936	0.638745
chr16:24929400-24929600	1.306447	-0.388487
chr18:8243300-8243500	-0.386048	-0.723119
chr12:43844300-43844500	-0.508363	0.300647
chr12:116860900-116861100	0.521357	1.524367
chr16:61837000-61837200	0.399042	0.945461
chr10:75986700-75986900	-1.660398	0.004955
chr11:71159200-71159400	-0.752993	-0.228424
chr1:145219100-145219300	1.306447	-0.643988
chrX:39681400-39681600	-0.752993	-1.514403
chr4:13666200-13666400	-0.752993	-0.531457
chr7:67457000-67457200	0.276727	1.756910
chr12:2548100-2548300	-0.752993	-0.866173
chr11:72419600-72419800	-0.630678	0.431188
chr10:72539900-72540100	-1.660398	1.016526
chr10:59766400-59766600	0.276727	2.201025
chr19:31058200-31058400	1.184133	1.339986
chr16:70213500-70213700	0.399042	1.058229
chrX:50089600-50089800	0.154413	1.177066
chrX:33249100-33249300	1.252196	-0.346941
chr11:11974800-11975000	0.399042	-1.102628
chr1:149580700-149580900	1.306447	-1.510219
chr1:6201200-6201400	1.306447	0.973276
chr2:130008600-130008800	0.276727	0.784117
chr16:19129800-19130000	0.399042	-1.403100
chr4:7624100-7624300	0.399042	0.296161
chr2:132946100-132946300	-1.081801	-0.186855
chr1:51992400-51992600	0.276727	0.168243
chr18:10235500-10235700	-0.752993	0.231052
chr17:11307400-11307600	-0.752993	2.276014
chr3:65428800-65429000	-0.386048	0.379738
chr8:23103400-23103600	0.276727	1.328539
chr9:99191100-99191300	-1.660398	-0.352622
chr4:174204500-174204700	-0.263734	0.044918
chr10:86006300-86006500	-0.752993	-0.463159
chr13:49940200-49940400	1.428762	-0.946813
chrX:73618800-73619000	-0.386048	-0.706461
chr8:111407500-111407700	-0.630678	0.300418
chr1:152052800-152053000	-1.660398	-0.148317
chr6:100026700-100026900	0.154413	-0.027287
chr3:75014100-75014300	-0.630678	-0.246092
chrX:145504400-145504600	0.399042	0.393952
chr8:50726300-50726500	0.276727	0.855404
chr4:151743200-151743400	-0.386048	-0.829578
chr18:68036200-68036400	-1.415768	-0.302131
chr3:84306300-84306500	-0.752993	0.819492
chr17:38303500-38303700	0.223819	0.020371
chr2:203420300-203420500	0.085197	-0.011676
chr12:96079400-96079600	-0.630678	1.853787
chr10:70454100-70454300	0.399042	-1.784485
chrX:79211700-79211900	-0.630678	-1.105292
chr8:28245200-28245400	-0.508363	1.049524
chr15:49504100-49504300	-0.630678	0.694825
chr3:143559900-143560100	-0.508363	-1.449836
chr3:28638400-28638600	0.399042	1.212095
chr19:14286400-14286600	0.399042	-1.132410
chr2:191695600-191695800	-0.508363	-0.035211
chr10:73605000-73605200	-0.630678	-0.035478
chr1:33964100-33964300	-0.630678	-0.079971
chr8:103559200-103559400	-0.508363	0.329214
chr14:69553400-69553600	-0.508363	-0.402215
chr1:177567900-177568100	-0.630678	0.418231
chr21:43847100-43847300	1.306447	-1.084953
chr10:990300-990500	1.551077	-1.325516
chr17:80615300-80615500	-0.630678	1.881466
chr17:71618400-71618600	0.154413	-1.444073
chr3:192479900-192480100	0.399042	0.512337
chr1:203531900-203532100	-0.752993	0.554179
chr3:177266000-177266200	2.213853	-0.643988
chr7:76963400-76963600	-0.630678	-0.694752
chr20:53705400-53705600	2.213853	0.864463
chr19:55931800-55932000	0.154413	0.286375
chr14:34151700-34151900	-0.508363	0.221876
chr20:60220100-60220300	-0.752993	0.837906
chr14:29168100-29168300	-1.293454	-0.795047
chr9:88917900-88918100	0.154413	-0.038709
chr2:207213100-207213300	-1.538083	-0.922597
chr5:27291800-27292000	1.428762	1.276013
chr6:21955300-21955500	-0.508363	-0.349186
chr11:22999800-23000000	-0.508363	-1.593624
chr9:129310600-129310800	0.521357	1.158334
chr3:19940700-19940900	-1.782713	0.804354
chr11:109093000-109093200	0.399042	1.015075
chr22:48699200-48699400	-0.508363	-1.211518
chr20:61019600-61019800	1.184133	-0.896644
chr8:128504100-128504300	0.154413	0.447514
chr20:40127500-40127700	-0.630678	2.348582
chr22:18002100-18002300	0.399042	-0.247285
chr2:232083100-232083300	0.399042	-1.007259
chr11:125930500-125930700	-0.752993	1.146409
chr12:110363000-110363200	1.428762	-0.298245
chr6:167240500-167240700	0.276727	1.964184
chr10:33469500-33469700	-0.630678	-0.301019
chr5:175342300-175342500	-0.752993	1.444373
chrY:10981600-10981800	-0.752993	-1.255824
chr14:97236400-97236600	-0.630678	-1.012316
chr4:189788800-189789000	-0.665937	1.152075
chr1:31582900-31583100	-1.660398	2.015471
chr7:76455700-76455900	2.213853	2.037253
chr1:232648800-232649000	-0.630678	-0.453578
chr22:36794000-36794200	1.306447	0.482203
chr10:28455900-28456100	0.399042	-0.413133
chr13:110358500-110358700	-2.445488	2.327699
chr18:27908400-27908600	-0.875307	2.195448
chr6:84998100-84998300	-2.567803	0.905175
chr1:84351500-84351700	-0.630678	-0.393303
chr2:3088300-3088500	0.276727	-0.605423
chr3:194805400-194805600	-1.538083	-0.348203
chr1:43555600-43555800	-0.630678	0.701288
chr12:2180400-2180600	0.399042	0.222958
chr15:67196300-67196500	-0.752993	-1.038080
chr19:11465200-11465400	-1.660398	0.499401
chr15:22883900-22884100	0.276727	-2.705074
chr11:131292800-131293000	0.276727	-1.536706
chr14:81784000-81784200	1.306447	-0.670246
chr1:28754900-28755100	1.428762	0.249073
chr2:8416200-8416400	-0.630678	-1.087507
chr11:112758100-112758300	-0.508363	-1.624630
chr11:71730000-71730200	-0.508363	-2.045012
chr17:69065600-69065800	-0.630678	-0.336240
chr5:171527300-171527500	0.276727	1.797927
chr1:103923000-103923200	-0.630678	-0.374353
chr14:67407300-67407500	0.276727	0.199203
chr22:11466300-11466500	0.399042	-0.602475
chr16:70276100-70276300	1.306447	-0.057069
chr4:182310300-182310500	-0.630678	1.166563
chr2:39624400-39624600	-0.508363	-0.018710
chr7:65216400-65216600	-0.630678	-1.165468
chr7:56722600-56722800	0.276727	-1.109435
chr6:26520200-26520400	-0.508363	-1.284712
chr3:179650000-179650200	1.428762	-1.132410
chr14:62115100-62115300	-0.508363	-1.763591
chr6:15000000-15000200	0.399042	2.048654
chr6:127104400-127104600	1.428762	0.420549
chr5:123725800-123726000	2.213853	0.319821
chr13:109235800-109236000	0.399042	0.405270
chr19:4744400-4744600	-0.630678	0.053992
chr7:66610300-66610500	-0.630678	1.714601
chr19:28955000-28955200	-0.752993	1.184259
chr17:22351800-22352000	0.399042	1.672823
chr1:94793600-94793800	0.399042	1.073996
chr21:41607500-41607700	1.184133	-1.136371
chrX:70861000-70861200	1.428762	-1.132410
chr2:73761700-73761900	1.390817	1.629264
chr7:39931300-39931500	1.428762	-0.729912
chr19:16871700-16871900	-0.943180	0.658450
chr9:114997700-114997900	-0.752993	-0.645183
chr7:43177900-43178100	0.399042	-0.333095
chr10:65477100-65477300	2.213853	0.189614
chr1:31211800-31212000	1.306447	0.973313
chr2:44266500-44266700	1.306447	0.626843
chr4:45148900-45149100	-1.660398	-0.877766
chr10:125592600-125592800	-1.660398	-0.692772
chr6:2282900-2283100	-0.875307	-0.489162
chr14:92611000-92611200	-0.875307	-0.559347
chr17:53608400-53608600	0.276727	2.024310
chr4:83042000-83042200	0.276727	-0.643988
chr8:71696800-71697000	-0.630678	-0.829415
chr3:6046300-6046500	-0.630678	-0.978140
chr9:3234600-3234800	-0.630678	-0.428368
chr4:151086900-151087100	-0.630678	-1.082128
chr10:97710800-97711000	1.306447	0.489662
chr11:45489100-45489300	0.399042	-0.698623
chr9:195100-195300	-0.508363	1.346336
chr13:62368100-62368300	-0.630678	-0.877962
chr16:51953500-51953700	-0.630678	-0.113357
chr19:51474900-51475100	-0.752993	2.087870
chr19:11521400-11521600	0.399042	2.395373
chr2:71750600-71750800	0.276727	0.182202
chr1:230556700-230556900	-1.081801	0.572541
chr20:60568000-60568200	1.184133	-0.209096
chr2:166803900-166804100	1.428762	1.644731
chr1:157581000-157581200	0.399042	-0.511534
chr2:160238200-160238400	1.184133	0.003252
chr12:18067000-18067200	-0.752993	-0.093906
chr7:131188300-131188500	-1.415768	-1.674300
chr5:73194700-73194900	1.306447	-0.395911
chr9:7598300-7598500	-0.875307	-0.404850
chr3:140336300-140336500	0.399042	0.633894
chr6:791700-791900	0.521357	0.421325
chr9:78218400-78218600	0.154413	0.069532
chr1:151945800-151946000	0.223819	-0.440166
chr13:88649500-88649700	-0.508363	-0.110369
chr2:156731000-156731200	-0.630678	-0.739359
chr1:7197100-7197300	1.184133	1.284629
chr17:14270200-14270400	-0.875307	-0.426321
chr2:43446500-43446700	-0.875307	-0.452935
chr19:50690000-50690200	0.276727	-1.200138
chr5:126929800-126930000	-0.752993	-0.483459
chr10:39080800-39081000	0.276727	-0.663200
chr2:194827700-194827900	1.306447	-1.071941
chr4:122688100-122688300	1.428762	-1.196157
chr19:48361200-48361400	0.154413	-0.299605
chr2:1364100-1364300	1.184133	-0.202357
chr1:235183500-235183700	-0.752993	-0.510829
chr15:42384800-42385000	0.399042	-0.308349
chr2:222975100-222975300	-0.875307	-0.298245
chr17:36160600-36160800	0.276727	0.936318
chr13:52944500-52944700	0.399042	-0.990400
chr5:37370600-37370800	0.276727	-1.376483
chr3:35636700-35636900	0.399042	0.997381
chrUn_KI270749v1:57900-58100	-0.630678	-0.204207
chr2:198754900-198755100	-1.538083	-1.299199
chr12:25407200-25407400	0.154413	-0.643988
chrX:64213100-64213300	-1.538083	1.220064
chr2:118981600-118981800	-0.508363	0.154145
chr12:122352600-122352800	-0.630678	0.038331
chr22:49231700-49231900	0.276727	1.196364
chr8:140351400-140351600	-0.630678	0.258150
chr15:20551700-20551900	2.213853	-0.643988
chr7:138096300-138096500	0.085197	-0.433016
chr11:69242300-69242500	-0.630678	-0.033950
chr11:124946900-124947100	-0.630678	1.842229
chr5:174945000-174945200	-0.630678	0.390118
chr15:78708100-78708300	-0.508363	-0.451854
chr17:31591600-31591800	1.184133	-0.302131
chr12:79711600-79711800	0.154413	-0.408116
chr6:45562900-45563100	-1.660398	0.402705
chr20:39552100-39552300	-0.630678	1.698720
chr1:15718800-15719000	-0.630678	0.365594
chr8:126328400-126328600	-0.630678	-0.946677
chr9:64126400-64126600	-1.660398	-0.643988
chr12:127848700-127848900	0.276727	0.051276
chr8:13454700-13454900	-0.752993	1.635829
chr3:160299800-160300000	-1.415768	1.900746
chr11:34412500-34412700	3.365887	1.524367
chr20:37932500-37932700	-0.752993	-0.053195
chr7:63542000-63542200	-0.053424	1.208984
chr12:59977100-59977300	-0.943180	1.222343
chr11:44433500-44433700	0.643672	0.077317
chr1:208053100-208053300	-0.630678	-0.007297
chr20:41397800-41398000	0.399042	-1.125830
chr11:11178300-11178500	-0.630678	-0.286731
chr14:73889100-73889300	-0.752993	-0.089526
chr17:44792400-44792600	0.276727	-0.201782
chr13:55318200-55318400	-0.386048	0.058131
chr13:92358800-92359000	0.276727	-1.219055
chr17:14200900-14201100	0.399042	0.703835
chr6:119189600-119189800	1.306447	-0.458722
chr3:14708000-14708200	-0.508363	-0.489162
chr8:131393000-131393200	-0.752993	0.995388
chr15:87949000-87949200	-0.630678	-1.801709
chrY:23544800-23545000	0.399042	-1.591687
chr4:181241800-181242000	0.399042	1.378014
chr5:178899500-178899700	-0.630678	2.709250
chr6:23849000-23849200	0.276727	-0.153121
chr6:84524300-84524500	-1.081801	0.446999
chr1:58627400-58627600	0.399042	-1.376997
chrX:40842800-40843000	1.184133	-0.047449
chr22:27619400-27619600	-1.660398	-1.235833
chr10:96292700-96292900	-0.875307	0.990313
chr7:28883100-28883300	2.336167	-0.437728
chr7:27152700-27152900	0.777149	0.157777
chr10:21436500-21436700	-1.036908	-0.040883
chr8:36061300-36061500	-1.265996	0.844165
chr19:48313200-48313400	-0.187152	-0.199611
chr9:22132800-22133000	-0.416239	-0.540755
chr1:233367600-233367800	0.548061	-0.387989
chr7:151429200-151429400	-0.187152	2.439150
chr7:150209600-150209800	-0.187152	-0.540755
chr22_KI270731v1_random:35600-35800	-1.151452	0.906057
chr4:6745300-6745500	-1.265996	0.332403
chr15:56971200-56971400	0.777149	0.409251
chr7:140492600-140492800	-0.416239	-0.540755
chr6:41485200-41485400	-0.301695	-0.487433
chr11:112785100-112785300	-0.301695	-0.496981
chr10:57513800-57514000	-0.187152	0.563590
chr5:177011900-177012100	2.476662	-0.540755
chr17:35250300-35250500	0.662605	-1.653805
chr12:117555200-117555400	-0.301695	0.776664
chr6:37548800-37549000	-1.151452	-0.056003
chrX:48948000-48948200	-0.922364	-1.811926
chr11:89776300-89776500	2.476662	-0.390751
chr2:12649800-12650000	0.662605	-0.285110
chr17:31736300-31736500	-0.301695	-1.635839
chr1:44927900-44928100	-0.301695	-1.797083
chr22:44780200-44780400	1.626905	-0.755791
chr22:40455900-40456100	-0.187152	-0.540755
chr9:6659300-6659500	1.741449	-1.203069
chr1:61691700-61691900	0.662605	0.493601
chr6:87187500-87187700	-0.416239	1.017967
chr2:238998700-238998900	-0.922364	-0.762998
chr6:95694500-95694700	-0.922364	-1.456057
chr3:23070900-23071100	1.741449	0.819896
chr21:41973800-41974000	-1.036908	2.321079
chr8:123874900-123875100	-0.416239	-0.540755
chr15:72975400-72975600	-1.265996	-0.669431
chr12:115313800-115314000	-0.301695	-0.837882
chr1:54006200-54006400	-0.187152	1.303518
chr5:17140500-17140700	1.741449	0.683837
chr12:59034700-59034900	0.154413	2.351787
chr15:85839400-85839600	-0.416239	-0.808627
chr2:77976200-77976400	-1.036908	-0.332636
chr7:29098800-29099000	1.512361	-0.199611
chr8:40923700-40923900	0.777149	2.179470
chr10:113091600-113091800	-0.187152	0.903255
chr13:26139200-26139400	-1.151452	-1.754994
chr8:98868300-98868500	-1.782713	-2.071028
chr16:16113800-16114000	-2.001208	-0.120118
chr18:46364100-46364300	-0.301695	0.675142
chr4:150661300-150661500	1.741449	-0.163376
chr2:69562700-69562900	-0.416239	-0.540755
chr10:12666000-12666200	0.156480	1.398024
chrX:130533200-130533400	-0.301695	0.482025
chr6:138533300-138533500	0.662605	-0.387989
chrX:79184300-79184500	-0.416239	0.903255
chr19:15993300-15993500	-1.415768	-1.595501
chr18:58496900-58497100	-0.301695	-1.947912
chr15:67718500-67718700	-0.416239	-0.540755
chr2:10412200-10412400	-1.265996	0.058120
chr1:246148400-246148600	0.041936	1.986745
chr2:55562000-55562200	-1.538083	-1.215387
chr11:13955300-13955500	1.741449	-1.263389
chrX:153654600-153654800	-0.416239	1.384603
chr6:26541100-26541300	-0.301695	-0.540755
chr17:75697600-75697800	-1.036908	0.169865
chr6:61108300-61108500	0.548061	-0.734143
chrX:40690600-40690800	1.512361	-1.200138
chr4:181349200-181349400	0.548061	-1.069986
chr10:103682700-103682900	1.626905	0.298412
chr2:160393400-160393600	1.512361	2.172114
chr6:86353500-86353700	1.184133	-1.585761
chr7:100232600-100232800	-1.151452	-1.022679
chr12:13244900-13245100	-0.752993	-0.921780
chr3:140834600-140834800	-1.036908	0.819896
chrY:11090200-11090400	0.662605	-1.971477
chr1:154068400-154068600	-0.416239	-0.540755
chrX:145617300-145617500	1.512361	-0.199611
chr19:1101300-1101500	3.555506	-1.090087
chr19:49650100-49650300	-1.151452	-0.496861
chr6:1896400-1896600	-0.187152	1.232884
chr16:17284500-17284700	-1.036908	-0.483651
chr11:63257600-63257800	0.777149	-2.006124
chr16:66271200-66271400	-0.301695	-0.048731
chr13:113609400-113609600	0.662605	0.693215
chr6:29824500-29824700	0.777149	-0.645121
chr17:7366300-7366500	0.662605	-0.420888
chr16:57151500-57151700	-1.265996	2.282801
chr12:3165700-3165900	-1.036908	-0.752919
chr2:232554900-232555100	-0.072608	0.424617
chr13:23646000-23646200	0.662605	-0.787554
chr15:36883800-36884000	-1.151452	0.023007
chr7:103476200-103476400	2.476662	-0.420181
chr10:19715800-19716000	-0.187152	0.230187
chr17:9033500-9033700	-0.187152	1.781053
chr1:212418300-212418500	-0.416239	-0.808287
chr7:85734600-85734800	-2.115752	0.237491
chr5:123724700-123724900	-1.036908	-0.350194
chr16:29189100-29189300	-0.072608	0.817547
chr4:188657000-188657200	-0.187152	-0.332633
chr22:12066700-12066900	-0.072608	0.571736
chr17:21033700-21033900	-0.187152	-1.022679
chr1:55047200-55047400	-1.036908	-0.244356
chr1:30924300-30924500	1.512361	-0.128179
chr9:94921700-94921900	-1.151452	1.071405
chr7:100593200-100593400	0.548061	0.509620
chr1:54472500-54472700	1.512361	-0.899193
chr9:100457600-100457800	-0.922364	1.063034
chr14:69516900-69517100	0.041936	-1.183838
chr17:21266400-21266600	1.512361	0.942377
chr3:82596500-82596700	2.476662	1.779912
chr10:2024100-2024300	-1.151452	1.588659
chr3:128827500-128827700	-1.036908	-0.765001
chr7:3039500-3039700	1.626905	-0.104999
chr12:2526300-2526500	-0.072608	-0.158459
chr5:53191200-53191400	0.662605	-0.959878
chr17:5661300-5661500	-0.301695	-0.540755
chr6:139194000-139194200	1.184133	-0.643988
chr10:112362100-112362300	0.662605	0.340426
chr4:154157300-154157500	-0.301695	-0.003907
chr12:502300-502500	-0.301695	-1.579391
chr10:99604400-99604600	2.476662	-0.540755
chr14:23772900-23773100	-0.301695	-1.953716
chr8:71495300-71495500	-0.301695	-0.184886
chr7:49798600-49798800	-2.001208	0.739283
chr7:66941100-66941300	-0.416239	-0.298145
chr1:218656700-218656900	-1.151452	1.565472
chr1:185243100-185243300	2.213853	1.265786
chr5:179622700-179622900	0.891693	1.767973
chr18:74038100-74038300	0.662605	-0.545662
chr2:96066900-96067100	-1.036908	2.388905
chr19:31631700-31631900	-1.036908	-1.277859
chr1:94130400-94130600	1.306447	-0.909857
chr10:75192800-75193000	0.891693	0.641472
chr17:61335000-61335200	-0.301695	1.067527
chr17:20216200-20216400	-1.415768	0.130285
chr16:18841100-18841300	-0.416239	0.762890
chr2:183393800-183394000	-0.416239	-1.119646
chr3:12447000-12447200	-0.187152	-0.237343
chr8:38338100-38338300	-0.416239	0.903255
chrX:46261500-46261700	0.041936	-0.206960
chr5:144064400-144064600	-1.151452	0.482025
chr18:37352200-37352400	-1.151452	-0.199233
chr1:218429100-218429300	-0.416239	-0.420181
chr5:178526400-178526600	-1.151452	-0.117921
chr6:33558600-33558800	-0.416239	-0.540755
chr15:38703700-38703900	-0.416239	-0.059504
chr11:33842500-33842700	-0.301695	-1.739803
chr7:56018200-56018400	0.662605	0.147939
chr12:76109100-76109300	1.626905	-0.288127
chr11:63887600-63887800	-0.187152	0.323038
chr7:158469200-158469400	-0.301695	-1.407796
chr1:1695900-1696100	0.662605	-0.933207
chrX:155938600-155938800	-0.187152	0.898388
chrX:118889000-118889200	-0.072608	0.842789
